epoch,selected_clients,accuracy,loss,run_time
113,"[10, 17, 31, 41, 49, 56, 58, 66, 72, 77]",72.1,0.8703893959522248,2792.576053380966
114,"[3, 4, 5, 6, 9, 21, 30, 35, 75, 95]",72.12,0.8817805033922196,2817.0219135284424
115,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",72.22,0.8611692965030671,2841.9403245449066
116,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",72.86,0.8573627382516861,2866.5805325508118
117,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",72.44,0.8457897406816482,2891.7857325077057
118,"[18, 20, 22, 33, 36, 44, 46, 83, 87, 92]",72.16,0.8721489509940148,2916.61488366127
119,"[0, 28, 32, 42, 45, 48, 64, 68, 71, 79]",72.8,0.8533121085166931,2941.4356350898743
120,"[1, 34, 39, 50, 54, 62, 69, 88, 91, 97]",72.83,0.861740517616272,2966.2825150489807
121,"[2, 8, 25, 27, 53, 59, 85, 86, 93, 94]",73.02,0.845332658290863,2990.441140651703
122,"[11, 14, 19, 47, 57, 60, 67, 80, 81, 89]",72.75,0.8506595695018768,3015.8340137004852
123,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",72.58,0.8494268703460693,3039.553914308548
124,"[10, 17, 31, 41, 49, 56, 58, 66, 72, 77]",72.2,0.8558229172229767,3064.07190489769
125,"[3, 4, 5, 6, 9, 21, 30, 35, 75, 95]",72.1,0.8757913511991501,3090.312500476837
126,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",72.21,0.8503918093442917,3116.0544459819794
127,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",72.26,0.8589463204145431,3140.4874987602234
128,"[0, 28, 32, 42, 45, 48, 64, 68, 71, 79]",72.76,0.8471840804815293,3165.748935699463
129,"[18, 20, 22, 33, 36, 44, 46, 83, 87, 92]",72.32,0.8712572854757309,3189.520320892334
130,"[2, 8, 25, 27, 53, 59, 85, 86, 93, 94]",72.48,0.8641377204656601,3213.783177614212
131,"[1, 34, 39, 50, 54, 62, 69, 88, 91, 97]",73.04,0.868627395927906,3238.767517566681
132,"[11, 14, 19, 47, 57, 60, 67, 80, 81, 89]",72.87,0.8507178989052773,3264.1542880535126
133,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",72.99,0.8511959731578826,3288.9531819820404
134,"[23, 26, 29, 40, 52, 61, 73, 84, 90, 98]",72.65,0.8627667301893234,3313.036286354065
135,"[10, 17, 31, 41, 49, 56, 58, 66, 72, 77]",73.04,0.8556439581513405,3337.359236240387
136,"[3, 4, 5, 6, 9, 21, 30, 35, 75, 95]",73.03,0.8512402951717377,3362.16659116745
137,"[7, 12, 13, 15, 16, 37, 43, 74, 82, 99]",72.84,0.8409994226694107,3386.1191778182983
138,"[0, 28, 32, 42, 45, 48, 64, 68, 71, 79]",73.13,0.8479562774300575,3411.145143508911
139,"[18, 20, 22, 33, 36, 44, 46, 83, 87, 92]",73.11,0.8538460814952851,3436.1915051937103
140,"[1, 34, 39, 50, 54, 62, 69, 88, 91, 97]",72.89,0.8711035335063935,3460.934586763382
141,"[2, 8, 25, 27, 53, 59, 85, 86, 93, 94]",73.23,0.8540537333488465,3485.6169772148132
142,"[24, 38, 51, 55, 63, 65, 70, 76, 78, 96]",73.28,0.8534611415863037,3510.4037482738495
