Epoch,Group_ID,Selected_Clients,edge_round_time,Simulation_Time,Accuracy,Loss,Run_Time
608,3,"[47, 27, 9, 81, 96, 87, 91, 93, 74, 3]",8.82,1133.77,73.22716346153847,0.7239973778143908,1120.5868718624115
609,1,"[79, 5, 40, 37, 57, 13, 4, 26, 31, 71]",9.09,967.5600000000005,72.42588141025641,0.7008856206368177,1121.308456659317
610,4,"[7, 88, 92, 35, 94, 75, 53, 12, 73, 25]",8.23,1084.84,74.41907051282051,0.6764403081093079,1122.9362349510193
611,2,"[18, 24, 63, 95, 61, 64, 78, 59, 84, 0]",9.09,1096.0799999999997,69.34094551282051,0.8547792725073986,1126.0765252113342
612,0,"[10, 52, 11, 6, 34, 1, 98, 50, 33, 83]",7.61,1006.8699999999999,58.84415064102564,1.1102028703078246,1127.3053596019745
613,3,"[8, 45, 93, 74, 47, 28, 81, 9, 27, 30]",8.83,1147.6,73.79807692307692,0.7189133083209013,1128.3278732299805
614,1,"[71, 4, 56, 57, 13, 21, 14, 66, 15, 44]",8.64,981.2000000000005,71.85496794871794,0.7339166139180844,1130.138812303543
615,4,"[62, 75, 86, 88, 2, 12, 35, 51, 76, 67]",7.14,1096.98,73.1670673076923,0.7091343234746884,1131.3631966114044
616,2,"[59, 97, 23, 39, 18, 41, 0, 60, 78, 84]",8.66,1109.7399999999998,74.47916666666667,0.713984999137047,1132.7892336845398
617,0,"[55, 77, 52, 58, 29, 10, 1, 32, 50, 11]",7.62,1019.4899999999999,67.6181891025641,0.8893167850298759,1136.8332834243774
618,3,"[3, 45, 65, 17, 38, 93, 74, 48, 9, 28]",8.76,1161.36,65.94551282051282,0.892118914769246,1138.1557252407074
620,4,"[88, 43, 12, 67, 73, 62, 51, 94, 76, 86]",8.22,1110.2,70.32251602564102,0.8170621173504071,1140.6310169696808
621,2,"[85, 97, 41, 89, 19, 64, 18, 46, 22, 82]",8.68,1123.4199999999998,69.99198717948718,0.7812568384867448,1141.7544841766357
622,0,"[98, 29, 33, 72, 42, 83, 10, 34, 1, 6]",8.41,1032.8999999999999,72.51602564102564,0.6853527373228318,1146.2923965454102
623,3,"[30, 74, 45, 38, 93, 3, 8, 9, 81, 20]",8.38,1174.74,68.93028846153847,0.7696048334622995,1147.216372013092
624,4,"[94, 51, 53, 88, 70, 25, 35, 80, 92, 62]",8.03,1123.23,67.91866987179488,0.8113881609378717,1147.9880530834198
627,2,"[82, 23, 46, 18, 36, 59, 84, 41, 24, 60]",8.66,1137.08,71.93509615384616,0.7110385367503533,1154.997618675232
628,4,"[70, 62, 92, 67, 25, 12, 88, 80, 2, 86]",8.03,1136.26,72.7363782051282,0.679920114385776,1155.6967854499817
629,3,"[93, 74, 27, 54, 48, 45, 3, 47, 81, 9]",8.9,1188.64,70.44270833333333,0.7539561864657279,1156.809409379959
630,0,"[50, 52, 29, 32, 55, 33, 58, 83, 34, 72]",7.91,1045.81,73.4375,0.7122935431125836,1157.5542669296265
631,1,"[4, 37, 5, 71, 90, 21, 56, 40, 14, 13]",8.89,995.0900000000005,73.19711538461539,0.7026506035755842,1160.1888694763184
632,2,"[0, 63, 39, 24, 23, 84, 64, 18, 78, 41]",8.67,1150.75,70.68309294871794,0.8341854314009348,1163.8364481925964
633,4,"[70, 73, 62, 67, 53, 76, 7, 80, 2, 86]",8.26,1149.52,68.37940705128206,0.7864208381909591,1164.4848322868347
634,3,"[3, 17, 54, 65, 8, 38, 74, 96, 81, 45]",8.4,1202.0400000000002,71.66466346153847,0.7437397761222644,1165.7109048366547
635,0,"[55, 42, 11, 1, 72, 33, 34, 98, 68, 10]",8.4,1059.21,67.50801282051282,0.7828098237514496,1167.292873620987
636,1,"[15, 44, 21, 90, 4, 66, 13, 40, 56, 5]",8.87,1008.9600000000005,64.43309294871794,0.8749599686035743,1169.475592136383
637,2,"[0, 84, 78, 23, 19, 59, 16, 60, 63, 46]",7.69,1163.44,71.77483974358974,0.7095158482209231,1171.7934155464172
638,4,"[76, 94, 75, 92, 53, 51, 2, 88, 62, 25]",7.41,1161.93,67.72836538461539,0.7509859242500403,1173.971287727356
639,3,"[28, 74, 96, 47, 17, 54, 91, 3, 87, 48]",8.92,1215.9600000000003,71.63461538461539,0.7702706356843313,1174.6097781658173
640,0,"[6, 11, 52, 33, 83, 72, 55, 42, 58, 29]",8.42,1072.63,66.88701923076923,0.8509057729672163,1176.741525888443
641,1,"[44, 31, 14, 71, 13, 21, 49, 5, 79, 57]",7.74,1021.7000000000005,68.6698717948718,0.7785105674694746,1179.180278301239
642,2,"[24, 39, 78, 97, 59, 61, 41, 23, 0, 95]",9.11,1177.55,71.39423076923077,0.7779582402645013,1180.4032230377197
643,4,"[73, 51, 43, 75, 2, 25, 76, 94, 12, 86]",8.22,1175.15,68.24919871794872,0.793610060062164,1183.576112985611
645,0,"[6, 42, 69, 77, 29, 11, 72, 50, 1, 10]",8.4,1086.0300000000002,72.33573717948718,0.7450629965617106,1186.3506643772125
646,1,"[44, 37, 14, 13, 21, 71, 26, 57, 5, 90]",8.95,1035.6500000000005,69.9619391025641,0.7424346919243152,1188.4692540168762
647,2,"[23, 19, 60, 89, 63, 39, 85, 64, 78, 24]",7.94,1190.49,67.66826923076923,0.8018883971067575,1189.197253227234
648,4,"[25, 88, 94, 67, 7, 75, 80, 53, 92, 86]",8.01,1188.16,67.52804487179488,0.8795421803608919,1193.1224875450134
650,3,"[20, 27, 87, 47, 17, 54, 93, 38, 30, 45]",8.83,1229.7900000000002,73.9082532051282,0.6687887268952835,1196.0418083667755
651,1,"[26, 21, 40, 13, 31, 57, 5, 15, 99, 66]",9.07,1049.7200000000005,75.03004807692308,0.644024113431955,1196.9549794197083
652,2,"[0, 95, 78, 84, 85, 36, 46, 19, 24, 89]",7.68,1203.17,67.1073717948718,0.8069940247596838,1197.9673228263855
653,4,"[73, 70, 76, 25, 7, 88, 75, 2, 94, 12]",8.23,1201.39,69.76161858974359,0.7590356163489513,1202.0924544334412
654,0,"[42, 52, 10, 77, 33, 98, 69, 68, 32, 29]",8.38,1099.4100000000003,70.4326923076923,0.7361199725896884,1202.93119597435
655,3,"[8, 54, 93, 65, 47, 38, 3, 87, 48, 20]",8.9,1243.6900000000003,68.34935897435898,0.8235487380088904,1205.367753982544
657,1,"[26, 15, 5, 57, 79, 44, 99, 14, 71, 13]",8.96,1063.6800000000005,73.3573717948718,0.7173527005391244,1206.8118569850922
658,4,"[53, 86, 73, 75, 12, 76, 62, 67, 2, 70]",8.23,1214.6200000000001,73.84815705128206,0.7276191933032794,1210.6129775047302
659,0,"[55, 1, 52, 50, 29, 69, 34, 98, 77, 6]",7.61,1112.0200000000002,71.7948717948718,0.6887379540846899,1212.3362402915955
663,4,"[67, 88, 51, 80, 43, 86, 2, 25, 53, 76]",8.01,1227.63,70.38261217948718,0.8105640824024494,1219.668655872345
664,0,"[1, 32, 33, 77, 68, 98, 11, 69, 34, 55]",6.12,1123.14,73.22716346153847,0.6911583435841095,1221.788430929184
668,1,"[56, 5, 99, 44, 49, 14, 4, 66, 31, 15]",8.63,1077.3100000000006,71.92508012820512,0.8075183714047457,1227.9143843650818
669,0,"[1, 98, 72, 29, 52, 10, 50, 83, 11, 77]",7.95,1136.0900000000001,74.66947115384616,0.6590314427247415,1231.249032497406
670,3,"[96, 45, 81, 48, 9, 54, 87, 27, 38, 17]",8.73,1257.4200000000003,72.35576923076923,0.6955039249016688,1232.6728086471558
671,4,"[94, 25, 80, 88, 70, 67, 62, 12, 53, 2]",8.01,1240.64,74.07852564102564,0.6722875466713538,1234.184513092041
672,1,"[49, 26, 37, 99, 57, 31, 79, 90, 44, 5]",8.95,1091.2600000000007,75.17027243589743,0.6404948135217031,1234.8906133174896
673,2,"[63, 97, 84, 95, 18, 64, 85, 46, 16, 36]",7.89,1216.0600000000002,70.95352564102564,0.7869945420668676,1236.4160344600677
674,0,"[58, 52, 29, 1, 83, 34, 77, 98, 33, 69]",7.62,1148.71,65.1542467948718,0.8833347467275766,1240.6544134616852
675,3,"[48, 87, 93, 74, 81, 3, 20, 47, 17, 27]",8.89,1271.3100000000004,68.3994391025641,0.7826190972939516,1241.4810631275177
676,4,"[92, 70, 51, 88, 25, 67, 73, 35, 94, 43]",8.23,1253.8700000000001,70.28245192307692,0.803086532996251,1243.9179837703705
677,1,"[40, 37, 57, 56, 79, 21, 31, 15, 14, 71]",8.92,1105.1800000000007,73.44751602564102,0.7080626029234666,1244.5348834991455
678,2,"[46, 59, 89, 41, 82, 78, 95, 19, 0, 18]",8.68,1229.7400000000002,71.07371794871794,0.7884281919552729,1245.4443418979645
679,0,"[98, 10, 72, 33, 42, 6, 52, 77, 69, 29]",8.45,1162.16,70.67307692307692,0.7408755085407159,1249.283364057541
680,4,"[35, 7, 67, 51, 75, 62, 2, 43, 53, 92]",7.38,1266.2500000000002,72.01522435897436,0.6878359845051398,1250.012027978897
684,0,"[55, 1, 52, 33, 83, 77, 69, 68, 11, 98]",7.61,1174.77,73.36738782051282,0.6691690576382172,1258.0753962993622
685,4,"[75, 7, 76, 62, 86, 35, 12, 94, 67, 88]",7.15,1278.4000000000003,70.57291666666667,0.7127428100659297,1259.402489900589
689,2,"[60, 46, 41, 63, 22, 84, 61, 89, 78, 59]",9.11,1243.8500000000001,69.9619391025641,0.8021259965040745,1266.9780604839325
690,4,"[53, 51, 70, 88, 43, 35, 25, 67, 62, 94]",7.24,1290.6400000000003,67.6983173076923,0.7753097628935789,1268.7143034934998
691,3,"[65, 47, 3, 54, 17, 38, 91, 93, 48, 45]",8.92,1285.2300000000005,71.62459935897436,0.7381625076135,1272.9865205287933
694,2,"[85, 95, 82, 36, 89, 60, 97, 41, 59, 46]",8.66,1257.5100000000002,74.88982371794872,0.6785134130563492,1275.0407738685608
695,4,"[88, 12, 25, 43, 75, 62, 76, 2, 70, 7]",7.31,1302.9500000000003,74.49919871794872,0.6518522615616138,1278.1790518760681
700,4,"[12, 7, 94, 73, 80, 62, 92, 35, 70, 86]",8.27,1316.2200000000003,76.50240384615384,0.6349907219409943,1287.718547821045
701,3,"[91, 9, 45, 28, 48, 17, 87, 47, 38, 93]",8.9,1299.1300000000006,67.98878205128206,0.8395149325713133,1291.2820324897766
702,0,"[42, 83, 6, 77, 52, 72, 69, 1, 55, 68]",8.4,1188.17,74.32892628205128,0.7178102051600431,1291.9622848033905
703,4,"[43, 94, 53, 62, 25, 7, 12, 70, 67, 2]",7.24,1328.4600000000003,74.83974358974359,0.6594292147037311,1292.61243724823
704,2,"[0, 46, 63, 22, 16, 85, 95, 84, 60, 78]",6.3,1268.8100000000002,70.52283653846153,0.7385131093936089,1293.2438085079193
705,1,"[56, 5, 26, 44, 49, 66, 14, 71, 37, 31]",9.06,1119.2400000000007,73.81810897435898,0.6500897724659015,1297.1885085105896
706,3,"[93, 96, 48, 47, 65, 9, 3, 27, 17, 91]",8.91,1313.0400000000006,72.76642628205128,0.7015324563552172,1300.2075355052948
707,0,"[72, 33, 98, 52, 11, 1, 68, 77, 6, 55]",7.93,1201.1000000000001,70.0420673076923,0.8254036750548925,1300.9665503501892
709,2,"[82, 89, 0, 19, 59, 63, 36, 78, 95, 46]",7.69,1281.5000000000002,68.12900641025641,0.8471202246653728,1302.4760122299194
710,1,"[57, 5, 15, 79, 14, 21, 26, 40, 31, 13]",9.09,1133.3300000000006,72.21554487179488,0.7187398886069273,1306.6051428318024
711,3,"[48, 54, 30, 45, 20, 91, 38, 65, 8, 28]",8.75,1326.7900000000006,66.82692307692308,0.7879410607692523,1307.72829413414
712,4,"[76, 62, 73, 35, 70, 88, 43, 53, 94, 80]",8.26,1341.7200000000003,68.63982371794872,0.7743802261658204,1309.1621117591858
713,0,"[32, 52, 55, 69, 50, 29, 77, 6, 98, 83]",7.62,1213.72,68.3193108974359,0.8543846439092587,1310.68696975708
714,2,"[95, 22, 0, 63, 46, 16, 18, 78, 89, 64]",7.9,1294.4000000000003,70.14222756410257,0.7505913957571372,1312.0043609142303
718,0,"[72, 98, 11, 68, 34, 1, 6, 29, 52, 32]",7.93,1226.65,69.60136217948718,0.7470892851169293,1319.9474475383759
719,2,"[85, 18, 41, 63, 60, 84, 0, 64, 95, 39]",8.67,1308.0700000000004,69.2207532051282,0.7837669589580634,1321.774129152298
720,1,"[49, 40, 15, 14, 26, 37, 90, 79, 13, 5]",9.08,1147.4100000000005,72.82652243589743,0.6868748473815429,1325.2142131328583
722,3,"[17, 87, 38, 91, 27, 28, 47, 74, 81, 45]",8.83,1340.6200000000006,70.37259615384616,0.842352453714762,1326.853809595108
724,2,"[64, 46, 59, 22, 36, 19, 41, 18, 63, 82]",8.68,1321.7500000000005,71.43429487179488,0.7115733367510331,1330.1118834018707
725,1,"[57, 66, 56, 14, 37, 15, 31, 49, 13, 71]",8.64,1161.0500000000006,70.72315705128206,0.7214256899479108,1334.3598282337189
726,4,"[73, 88, 2, 53, 76, 75, 67, 70, 12, 62]",8.23,1354.9500000000003,73.99839743589743,0.6888787547747294,1335.1285009384155
727,0,"[52, 42, 6, 34, 83, 98, 33, 58, 11, 77]",8.37,1240.02,75.49078525641026,0.6366114627856475,1335.7600045204163
728,3,"[8, 27, 38, 93, 54, 45, 74, 47, 3, 81]",8.84,1354.4600000000005,73.4375,0.6718719127850655,1336.98104596138
729,2,"[82, 24, 39, 18, 85, 0, 78, 97, 61, 41]",9.11,1335.8600000000004,71.19391025641026,0.7200890596096332,1339.8185226917267
730,1,"[99, 71, 15, 13, 56, 37, 5, 49, 66, 79]",8.62,1174.6700000000005,74.61939102564102,0.6557153979173074,1343.2574214935303
731,4,"[12, 88, 62, 75, 80, 25, 92, 51, 43, 70]",8.03,1367.9800000000002,67.54807692307692,0.7660858264336219,1344.1809766292572
732,0,"[72, 29, 68, 11, 83, 50, 98, 58, 6, 33]",7.89,1252.91,74.73958333333333,0.6489285154220386,1345.2426512241364
733,3,"[87, 65, 48, 8, 93, 17, 54, 30, 28, 27]",8.73,1368.1900000000005,70.56290064102564,0.7211808837377108,1346.6652445793152
734,2,"[16, 36, 64, 95, 18, 39, 59, 85, 0, 46]",7.89,1348.7500000000005,70.90344551282051,0.7394668016678247,1349.100549697876
735,1,"[21, 14, 15, 5, 57, 13, 71, 26, 40, 31]",9.09,1188.7600000000004,73.03685897435898,0.7222861823363181,1351.9384768009186
736,4,"[53, 7, 35, 43, 12, 70, 62, 2, 67, 80]",8.02,1381.0000000000002,72.62620192307692,0.8098661502202352,1352.7194719314575
737,0,"[29, 11, 58, 52, 42, 33, 68, 50, 83, 98]",8.37,1266.28,72.04527243589743,0.7292664631819114,1353.9443686008453
738,3,"[93, 48, 38, 54, 28, 81, 91, 87, 65, 30]",8.73,1381.9200000000005,76.0917467948718,0.6208800027767817,1356.3171708583832
739,2,"[24, 22, 23, 89, 59, 19, 36, 61, 60, 85]",9.08,1362.8300000000004,68.55969551282051,0.7862284412750831,1358.7848238945007
740,1,"[21, 79, 71, 90, 57, 13, 5, 31, 99, 14]",7.32,1201.0800000000004,74.97996794871794,0.6732300894382672,1359.9049043655396
741,4,"[88, 25, 12, 86, 70, 94, 67, 62, 2, 51]",7.23,1393.2300000000002,68.3193108974359,0.8251203581308707,1361.211107969284
742,0,"[29, 6, 83, 33, 98, 58, 68, 10, 69, 52]",7.62,1278.8999999999999,70.71314102564102,0.7484540549608377,1363.484280347824
743,3,"[54, 96, 87, 45, 8, 93, 65, 9, 47, 30]",8.84,1395.7600000000004,73.99839743589743,0.6999022227067214,1366.0259704589844
744,2,"[85, 22, 84, 23, 78, 39, 97, 46, 63, 36]",6.25,1374.0800000000004,73.17708333333333,0.7068398208954395,1368.7195837497711
746,4,"[12, 67, 76, 62, 25, 2, 73, 75, 88, 92]",8.23,1406.4600000000003,72.83653846153847,0.710878597620206,1370.2035357952118
747,0,"[33, 69, 34, 55, 58, 50, 42, 72, 68, 11]",8.39,1292.29,72.27564102564102,0.6743855911951798,1371.2306332588196
748,3,"[3, 38, 27, 65, 17, 93, 8, 74, 20, 91]",8.14,1408.9000000000005,73.32732371794872,0.6789870598377326,1375.686357975006
749,2,"[84, 97, 19, 61, 22, 39, 64, 36, 63, 85]",9.09,1388.1700000000003,73.44751602564102,0.6991097808648379,1378.0269269943237
752,0,"[32, 77, 10, 98, 33, 42, 68, 69, 6, 72]",8.41,1305.7,72.68629807692308,0.7073576438885468,1380.607042312622
753,3,"[3, 38, 30, 45, 9, 28, 47, 48, 27, 8]",8.92,1422.8200000000006,69.70152243589743,0.7680980043533521,1381.9639012813568
754,2,"[23, 59, 82, 89, 64, 39, 41, 95, 60, 84]",8.67,1401.8400000000004,70.38261217948718,0.7008777849185162,1386.4060287475586
755,4,"[88, 75, 70, 7, 12, 51, 94, 2, 86, 80]",8.01,1419.4700000000003,73.06690705128206,0.7574827395952665,1387.6289837360382
756,0,"[33, 98, 68, 11, 72, 42, 55, 58, 83, 6]",8.41,1319.1100000000001,71.73477564102564,0.7332468414917971,1388.3972780704498
758,1,"[90, 71, 49, 66, 5, 99, 56, 44, 14, 4]",8.63,1214.7100000000005,76.20192307692308,0.645742668555333,1391.1924369335175
759,2,"[63, 0, 24, 78, 41, 89, 16, 36, 84, 18]",8.66,1415.5000000000005,75.38060897435898,0.6498466604031049,1395.2378287315369
760,4,"[75, 51, 88, 2, 73, 80, 7, 94, 62, 35]",8.24,1432.7100000000003,73.7079326923077,0.7142235758977059,1396.8510913848877
761,0,"[34, 29, 58, 50, 52, 10, 83, 69, 55, 32]",7.61,1331.72,67.12740384615384,0.8219924148840781,1398.0746853351593
763,3,"[81, 27, 87, 38, 54, 17, 96, 45, 9, 3]",8.39,1436.2100000000007,74.20873397435898,0.6817743075199616,1400.9136765003204
764,2,"[19, 78, 39, 82, 84, 89, 63, 60, 41, 36]",8.68,1429.1800000000005,75.96153846153847,0.6276915795527972,1403.2404670715332
765,4,"[12, 75, 53, 88, 92, 43, 51, 76, 62, 70]",7.5,1445.2100000000003,72.11538461538461,0.68300832540561,1405.0680439472198
766,0,"[83, 69, 10, 50, 52, 6, 29, 68, 11, 72]",7.91,1344.63,73.91826923076923,0.698940627850019,1407.91335439682
768,3,"[54, 38, 74, 27, 20, 45, 47, 17, 8, 81]",8.82,1450.0300000000007,76.38221153846153,0.6304596933798913,1409.392005443573
769,2,"[64, 24, 36, 89, 39, 95, 85, 82, 61, 19]",9.1,1443.2800000000004,74.4891826923077,0.6812409070821909,1411.2166550159454
770,4,"[2, 92, 7, 86, 43, 67, 80, 53, 76, 35]",8.03,1458.2400000000002,72.78645833333333,0.6746970613797506,1414.0413959026337
771,0,"[55, 50, 72, 11, 10, 52, 83, 6, 29, 69]",7.91,1357.5400000000002,71.8349358974359,0.707931616749519,1417.7256326675415
774,2,"[84, 19, 46, 59, 39, 23, 97, 36, 22, 64]",7.93,1456.2100000000005,75.68108974358974,0.6436879508770429,1420.0101668834686
775,4,"[70, 73, 43, 86, 51, 25, 80, 92, 88, 94]",8.26,1471.5000000000002,73.53766025641026,0.7849894540432172,1422.948052406311
776,0,"[29, 69, 32, 77, 50, 83, 52, 10, 34, 72]",7.93,1370.4700000000003,70.14222756410257,0.7700518988645993,1427.4021775722504
780,4,"[7, 51, 62, 86, 76, 70, 94, 53, 43, 35]",7.31,1483.8100000000002,73.68790064102564,0.6637536547122858,1431.8842389583588
781,0,"[72, 98, 1, 29, 34, 10, 11, 6, 42, 83]",8.41,1383.8800000000003,69.94190705128206,0.7444928838656499,1435.834890127182
784,1,"[79, 5, 57, 71, 66, 37, 56, 13, 40, 49]",8.92,1228.6300000000006,71.02363782051282,0.7502734798651475,1438.2732677459717
785,2,"[64, 41, 39, 82, 84, 16, 60, 19, 59, 18]",8.68,1469.8900000000006,69.34094551282051,0.7613464280580863,1440.8207004070282
786,0,"[50, 10, 33, 69, 98, 34, 68, 83, 11, 77]",6.12,1395.0000000000002,73.15705128205128,0.7124486107092637,1444.6395237445831
787,4,"[70, 67, 62, 75, 35, 53, 86, 43, 92, 88]",7.45,1496.2600000000002,70.59294871794872,0.7391241039985266,1445.3264515399933
788,1,"[99, 57, 40, 90, 56, 4, 37, 5, 71, 26]",9.2,1242.8300000000006,68.89022435897436,0.8092005711335403,1446.3521213531494
789,3,"[48, 96, 91, 38, 93, 3, 28, 8, 27, 47]",8.91,1463.9400000000007,73.81810897435898,0.6580651692855053,1447.4818465709686
790,2,"[89, 85, 84, 60, 18, 97, 23, 46, 19, 78]",7.7,1482.5900000000006,70.6229967948718,0.7668809799047617,1449.2119784355164
791,0,"[98, 10, 34, 58, 33, 83, 6, 1, 11, 42]",8.35,1408.3500000000001,74.24879807692308,0.6496599966134781,1453.4511303901672
792,4,"[88, 43, 2, 7, 70, 92, 76, 53, 73, 62]",8.24,1509.5000000000002,72.29567307692308,0.6914468472584699,1455.0751752853394
793,1,"[26, 40, 66, 21, 44, 5, 13, 56, 37, 57]",9.2,1257.0300000000007,72.50600961538461,0.6786062816778818,1455.8086521625519
795,3,"[91, 8, 3, 54, 9, 93, 20, 45, 81, 74]",8.38,1477.3200000000008,70.21233974358974,0.7549377099061624,1458.1209981441498
796,0,"[77, 11, 98, 1, 33, 52, 83, 55, 32, 69]",7.61,1420.96,73.62780448717949,0.6795255312552819,1462.2391748428345
797,4,"[2, 88, 35, 73, 92, 53, 62, 94, 76, 70]",8.24,1522.7400000000002,74.89983974358974,0.6389543498173739,1464.7936384677887
801,3,"[30, 9, 74, 45, 48, 28, 20, 93, 65, 3]",8.76,1491.0800000000008,75.22035256410257,0.6601153573928735,1470.8910508155823
802,4,"[80, 94, 62, 86, 25, 43, 2, 12, 75, 88]",8.0,1535.7400000000002,72.99679487179488,0.6738174718159896,1473.8302612304688
803,0,"[58, 29, 11, 34, 72, 98, 55, 10, 6, 77]",7.91,1433.8700000000001,73.20713141025641,0.6926358250471262,1475.0651006698608
806,3,"[91, 38, 65, 28, 9, 81, 74, 20, 8, 47]",8.82,1504.9000000000008,72.1454326923077,0.7014030546714098,1479.7840132713318
807,4,"[86, 43, 51, 62, 76, 88, 2, 7, 25, 80]",8.01,1548.7500000000002,71.09375,0.7579913872938889,1482.3208272457123
808,0,"[6, 55, 34, 1, 10, 98, 29, 33, 32, 83]",5.85,1444.72,70.8233173076923,0.7389134309994869,1485.4426069259644
811,3,"[74, 30, 8, 28, 96, 48, 54, 91, 38, 47]",8.89,1518.7900000000009,71.66466346153847,0.711185043438887,1488.426752090454
812,4,"[75, 53, 2, 7, 67, 94, 73, 92, 80, 12]",8.26,1562.0100000000002,71.82491987179488,0.7355009011733227,1490.7568199634552
813,0,"[34, 52, 69, 77, 72, 50, 1, 98, 6, 29]",7.93,1457.65,71.484375,0.6967811145079441,1495.1968705654144
816,3,"[48, 9, 30, 27, 81, 8, 47, 45, 87, 65]",8.89,1532.680000000001,76.08173076923077,0.6148615739284418,1497.2276499271393
817,4,"[43, 92, 73, 70, 88, 53, 35, 67, 62, 12]",8.24,1575.2500000000002,74.6494391025641,0.6680414997614347,1499.6705555915833
822,4,"[35, 43, 7, 51, 88, 53, 25, 80, 2, 67]",8.0,1588.2500000000002,72.97676282051282,0.7399769073877579,1508.7115569114685
823,0,"[55, 29, 11, 77, 69, 6, 52, 58, 34, 50]",7.62,1470.27,75.46073717948718,0.6564622800319623,1513.0650780200958
824,4,"[51, 88, 25, 92, 73, 86, 62, 94, 76, 70]",8.24,1601.4900000000002,68.6698717948718,0.8000614834137452,1514.192974805832
826,2,"[97, 18, 24, 23, 60, 19, 82, 95, 63, 36]",7.68,1495.2700000000007,75.390625,0.6311354667712481,1515.1644747257233
827,3,"[9, 87, 20, 74, 45, 65, 91, 38, 27, 30]",8.37,1546.0500000000009,72.75641025641026,0.7316071291764578,1517.2830765247345
828,0,"[11, 77, 69, 52, 55, 1, 68, 72, 98, 33]",7.92,1483.19,72.58613782051282,0.7386511663595835,1521.0594017505646
829,4,"[73, 80, 92, 75, 2, 94, 88, 35, 67, 86]",8.26,1614.7500000000002,74.49919871794872,0.6634436158033518,1522.5867276191711
832,3,"[54, 81, 87, 38, 8, 27, 17, 45, 48, 93]",8.73,1559.7800000000009,72.17548076923077,0.7451963226000468,1526.2588369846344
833,0,"[34, 83, 68, 58, 11, 10, 72, 55, 77, 98]",7.9,1496.0900000000001,75.46073717948718,0.6567523999091907,1529.8963232040405
834,4,"[67, 7, 75, 12, 88, 2, 80, 43, 73, 51]",8.24,1627.9900000000002,71.46434294871794,0.7424584199220706,1532.2050385475159
835,1,"[44, 56, 14, 90, 15, 37, 49, 66, 4, 57]",8.64,1270.6700000000008,71.73477564102564,0.6973047630909162,1534.2384583950043
837,3,"[93, 48, 74, 65, 17, 9, 54, 91, 38, 28]",8.73,1573.510000000001,73.20713141025641,0.7054318403586363,1535.247475385666
838,0,"[33, 83, 32, 50, 77, 69, 52, 42, 34, 58]",8.35,1509.44,74.70953525641026,0.6531531252922156,1538.785329580307
839,4,"[76, 35, 92, 86, 62, 25, 53, 51, 70, 67]",7.51,1640.5000000000002,68.13902243589743,0.8064691584843856,1542.0300662517548
843,3,"[38, 91, 87, 20, 17, 3, 30, 27, 9, 48]",8.73,1587.240000000001,72.72636217948718,0.6657034166348286,1546.8230555057526
844,4,"[7, 53, 35, 67, 2, 43, 73, 94, 88, 92]",8.23,1653.7300000000002,71.39423076923077,0.7241392276990108,1551.2674360275269
845,1,"[37, 90, 13, 31, 66, 15, 26, 56, 71, 49]",9.05,1284.7200000000007,73.19711538461539,0.7386254140963922,1552.5074219703674
847,2,"[89, 97, 84, 61, 78, 82, 41, 59, 36, 39]",9.11,1509.3800000000006,70.55288461538461,0.7490224173435798,1553.5528984069824
848,3,"[47, 91, 20, 96, 30, 9, 3, 87, 48, 28]",8.92,1601.160000000001,75.9014423076923,0.6316724740541898,1554.678855419159
849,4,"[25, 70, 86, 12, 88, 94, 62, 53, 75, 2]",7.23,1665.9600000000003,75.32051282051282,0.6433916772023226,1559.1237018108368
850,0,"[69, 68, 32, 77, 83, 1, 10, 55, 11, 29]",6.11,1520.55,75.01001602564102,0.6742551789069787,1559.814447402954
851,2,"[60, 36, 39, 18, 61, 95, 78, 89, 22, 46]",9.08,1523.4600000000005,69.98197115384616,0.7606251480487677,1561.0449533462524
852,1,"[4, 90, 15, 14, 99, 66, 40, 56, 26, 37]",9.2,1298.9200000000008,73.97836538461539,0.6711501796276141,1563.3215975761414
854,4,"[70, 80, 35, 51, 94, 12, 67, 62, 92, 25]",8.03,1678.9900000000002,71.16386217948718,0.7146435983670063,1568.3534488677979
857,2,"[63, 16, 46, 18, 22, 95, 39, 60, 82, 78]",6.35,1534.8100000000004,70.90344551282051,0.7267282964327396,1572.6967108249664
859,4,"[2, 62, 53, 88, 25, 70, 94, 43, 7, 86]",7.23,1691.2200000000003,70.13221153846153,0.7550860276589026,1577.9355669021606
862,2,"[19, 36, 89, 61, 46, 0, 23, 39, 41, 16]",9.12,1548.9300000000003,65.09415064102564,0.8003844053317339,1581.0345673561096
863,4,"[53, 76, 75, 7, 67, 73, 51, 92, 43, 88]",8.23,1704.4500000000003,69.37099358974359,0.7458549088392502,1581.738795042038
864,3,"[96, 3, 45, 27, 48, 91, 65, 54, 30, 74]",8.76,1614.920000000001,68.42948717948718,0.8391473415570382,1586.476445198059
865,0,"[42, 83, 69, 29, 55, 98, 10, 50, 77, 34]",8.36,1533.9099999999999,69.75160256410257,0.7790938860330826,1588.2538409233093
868,4,"[25, 43, 35, 75, 51, 92, 53, 2, 12, 86]",7.38,1716.8300000000004,74.81971153846153,0.663823569050202,1591.2063598632812
869,3,"[38, 8, 74, 3, 9, 28, 47, 20, 65, 48]",8.91,1628.830000000001,69.08052884615384,0.8362023731072744,1595.5372772216797
