Epoch,Group_ID,Selected_Clients,Client_Count,Max_Delay,Accuracy,Loss,Run_Time
509,0,72;98;1;29;34;10;11;6;42;83,10,8.41,72.60616987179488,0.7607154571093045,937.7521636486053
510,2,24;22;23;89;59;19;36;61;60;85,10,9.08,71.85496794871794,0.7248234359117655,941.2891945838928
511,0,50;10;33;69;98;34;68;83;11;77,10,6.12,67.9286858974359,0.8552090204679049,944.6752989292145
512,1,14;71;90;79;99;40;13;44;26;4,10,9.08,65.34455128205128,0.8605450834983435,945.5098428726196
513,4,53;7;35;43;12;70;62;2;67;80,10,8.02,74.2988782051282,0.6841522604227066,945.8802628517151
514,3,8;27;38;93;54;45;74;47;3;81,10,8.84,72.2255608974359,0.7134678111626551,946.6338489055634
515,2,85;22;84;23;78;39;97;46;63;36,10,6.25,74.5292467948718,0.6687955458958944,948.1409888267517
516,4,88;25;12;86;70;94;67;62;2;51,10,7.23,73.17708333333333,0.7043955398675723,953.9429502487183
517,0,98;10;34;58;33;83;6;1;11;42,10,8.35,71.47435897435898,0.7776883129890149,954.4462740421295
518,1,79;57;15;14;13;31;40;56;4;37,10,8.91,68.60977564102564,0.823861226057395,955.0620033740997
519,3,87;65;48;8;93;17;54;30;28;27,10,8.73,74.18870192307692,0.6755049419708741,955.8972198963165
520,2,84;97;19;61;22;39;64;36;63;85,10,9.09,69.89182692307692,0.7755460784985468,957.8168675899506
521,0,77;11;98;1;33;52;83;55;32;69,10,7.61,72.16546474358974,0.821526343241716,962.7975957393646
522,4,12;67;76;62;25;2;73;75;88;92,10,8.23,70.6229967948718,0.8527550712609903,963.267032623291
523,1,49;14;15;57;44;40;79;56;37;26,10,9.24,71.25400641025641,0.7943599262298682,965.0379555225372
524,3,93;48;38;54;28;81;91;87;65;30,10,8.73,70.94350961538461,0.7456923983035944,965.3385760784149
525,2,23;59;82;89;64;39;41;95;60;84,10,8.67,69.59134615384616,0.7346130028749124,967.0516238212585
526,0,58;29;11;34;72;98;55;10;6;77,10,7.91,70.08213141025641,0.8656205718333905,971.2934100627899
527,4,88;75;70;7;12;51;94;2;86;80,10,8.01,72.83653846153847,0.7154358999851422,971.9367570877075
528,1,71;57;13;79;15;14;21;5;40;4,10,8.72,71.71474358974359,0.708179187698242,974.5884728431702
529,3,54;96;87;45;8;93;65;9;47;30,10,8.84,72.3056891025641,0.7178881359406006,975.0408535003662
530,2,63;0;24;78;41;89;16;36;84;18,10,8.66,64.7235576923077,0.9330920279026031,976.2703084945679
531,0,6;55;34;1;10;98;29;33;32;83,10,5.85,69.95192307692308,0.8809277384709089,977.7947154045105
532,4,75;51;88;2;73;80;7;94;62;35,10,8.24,71.1738782051282,0.817525660380339,980.7304563522339
533,3,3;38;27;65;17;93;8;74;20;91,10,8.14,72.5761217948718,0.7153224486571091,983.7804400920868
534,1,90;49;99;37;14;40;66;31;26;57,10,9.1,71.4042467948718,0.7095433599673785,984.4836049079895
535,2,19;78;39;82;84;89;63;60;41;36,10,8.68,73.23717948717949,0.713468475983693,985.4869983196259
536,0,34;52;69;77;72;50;1;98;6;29,10,7.93,71.93509615384616,0.8237547163779919,986.291384935379
537,4,12;75;53;88;92;43;51;76;62;70,10,7.5,73.30729166666667,0.7457733987233578,988.8073079586029
538,3,3;38;30;45;9;28;47;48;27;8,10,8.92,74.4891826923077,0.6717083675739093,993.7898738384247
539,1,90;21;71;44;99;14;40;15;13;57,10,8.7,68.7099358974359,0.7970285897071545,994.3894958496094
540,0,55;29;11;77;69;6;52;58;34;50,10,7.62,69.78165064102564,0.8082817326753567,994.9730830192566
541,2,64;24;36;89;39;95;85;82;61;19,10,9.1,69.79166666666667,0.7942056640600547,995.4171772003174
542,4,2;92;7;86;43;67;80;53;76;35,10,8.03,61.6786858974359,0.9324748844672472,997.4273118972778
543,3,81;27;87;38;54;17;96;45;9;3,10,8.39,68.73998397435898,0.764157731563617,1002.7657115459442
544,0,11;77;69;52;55;1;68;72;98;33,10,7.92,71.29407051282051,0.7479718549129291,1003.7900874614716
545,1,79;57;71;5;37;21;26;44;13;31,10,8.95,73.48758012820512,0.7288256528285834,1004.2421514987946
546,2,84;19;46;59;39;23;97;36;22;64,10,7.93,73.5576923076923,0.6950042263055459,1004.5429682731628
547,4,70;73;43;86;51;25;80;92;88;94,10,8.26,74.06850961538461,0.6938478847344717,1006.2653181552887
548,3,54;38;74;27;20;45;47;17;8;81,10,8.82,71.80488782051282,0.6997677320853258,1012.5831434726715
549,0,34;83;68;58;11;10;72;55;77;98,10,7.9,71.29407051282051,0.7611233561466901,1013.0945811271667
550,1,4;21;57;71;13;79;44;37;49;90,10,7.73,72.42588141025641,0.7412395576635996,1013.6329669952393
551,2,64;41;39;82;84;16;60;19;59;18,10,8.68,66.07572115384616,0.8344836640052307,1014.3557703495026
552,4,7;51;62;86;76;70;94;53;43;35,10,7.31,65.77524038461539,0.7973954952680148,1014.7820892333984
553,0,33;83;32;50;77;69;52;42;34;58,10,8.35,64.3329326923077,0.880070936985505,1022.1449694633484
554,2,89;85;84;60;18;97;23;46;19;78,10,7.7,71.6045673076923,0.7099031660801325,1023.0716156959534
555,3,48;96;91;38;93;3;28;8;27;47,10,8.91,71.78485576923077,0.703220010567934,1023.6287627220154
556,1,13;56;40;66;44;99;57;71;21;26,10,9.22,67.66826923076923,0.8705201668617053,1023.9826061725616
557,4,70;67;62;75;35;53;86;43;92;88,10,7.45,73.33733974358974,0.7122851701883169,1024.3767869472504
558,0,69;68;32;77;83;1;10;55;11;29,10,6.11,69.74158653846153,0.7537681712554052,1029.3148369789124
559,2,97;18;24;23;60;19;82;95;63;36,10,7.68,71.08373397435898,0.7625356553456722,1031.4457159042358
560,3,91;8;3;54;9;93;20;45;81;74,10,8.38,67.4579326923077,0.834747545230083,1032.6278262138367
561,4,88;43;2;7;70;92;76;53;73;62,10,8.24,73.14703525641026,0.7310115293814585,1033.4821574687958
562,1,56;40;31;79;49;15;71;44;13;66,10,8.9,69.55128205128206,0.754545475427921,1033.953932762146
563,0,42;83;69;29;55;98;10;50;77;34,10,8.36,70.38261217948718,0.832257112631431,1038.310878276825
564,2,89;97;84;61;78;82;41;59;36;39,10,9.11,67.66826923076923,0.7924867539833753,1041.199231147766
565,3,30;9;74;45;48;28;20;93;65;3,10,8.76,70.91346153846153,0.7635382215181986,1042.2530114650726
566,4,2;88;35;73;92;53;62;94;76;70,10,8.24,73.38741987179488,0.7002258919752561,1042.6299631595612
567,1,40;4;57;99;71;14;56;90;37;21,10,8.92,65.79527243589743,0.9871123738777943,1043.4520819187164
568,0,33;68;83;58;11;10;55;72;52;98,10,7.93,68.69991987179488,0.8602030032720321,1046.787845134735
569,2,60;36;39;18;61;95;78;89;22;46,10,9.08,71.30408653846153,0.7393456926712623,1051.0728368759155
570,4,80;94;62;86;25;43;2;12;75;88,10,8.0,72.95673076923077,0.71954656793521,1051.6170537471771
571,3,91;38;65;28;9;81;74;20;8;47,10,8.82,70.54286858974359,0.7339216424868658,1052.1404066085815
572,1,4;21;14;40;15;13;49;31;99;79,10,8.72,68.07892628205128,0.7758819132279127,1052.77019906044
573,0,10;29;1;72;11;32;33;83;34;68,10,7.87,73.0068108974359,0.6904743902194195,1055.2123289108276
574,2,63;16;46;18;22;95;39;60;82;78,10,6.35,68.77003205128206,0.8525175666197752,1058.0378205776215
575,4,86;43;51;62;76;88;2;7;25;80,10,8.01,72.24559294871794,0.739969803354679,1060.2624051570892
576,3,74;30;8;28;96;48;54;91;38;47,10,8.89,63.19110576923077,0.8806812694439521,1061.5891785621643
577,1,26;71;56;40;66;21;13;44;4;37,10,9.22,69.43108974358974,0.7711945199049436,1062.6163277626038
578,0,77;11;42;72;52;29;83;32;1;58,10,8.43,65.95552884615384,0.8651146552501581,1064.2433643341064
579,2,19;36;89;61;46;0;23;39;41;16,10,9.12,67.87860576923077,0.9208946327368418,1067.6896464824677
580,4,75;53;2;7;67;94;73;92;80;12,10,8.26,71.34415064102564,0.7647713789573083,1069.096973657608
581,3,48;9;30;27;81;8;47;45;87;65,10,8.89,74.57932692307692,0.6636947301717905,1071.1041922569275
582,1,5;99;49;15;79;37;56;90;13;31,10,8.6,68.4395032051282,0.7962828167738059,1071.8266639709473
583,0,34;52;55;69;77;11;1;72;33;32,10,7.91,72.62620192307692,0.7448877883263123,1072.76553440094
584,2,22;39;16;64;63;82;41;85;19;78,10,8.68,68.0088141025641,0.8705823559027451,1076.9049878120422
585,4,43;92;73;70;88;53;35;67;62;12,10,8.24,73.828125,0.7052758916830405,1077.9288535118103
586,3,9;87;20;74;45;65;91;38;27;30,10,8.37,72.13541666666667,0.6972022224695255,1080.0588154792786
587,1,4;79;56;21;66;99;40;71;90;14,10,8.92,65.39463141025641,0.9761141882492945,1081.469279050827
588,0,52;10;58;33;42;98;34;69;83;50,10,8.36,71.43429487179488,0.8011490213565338,1081.9628717899323
589,4,35;43;7;51;88;53;25;80;2;67,10,8.0,72.89663461538461,0.742137148976326,1086.686564207077
590,2,41;46;61;95;19;84;78;18;0;89,10,9.14,73.53766025641026,0.728648671737084,1087.3218443393707
591,3,54;81;87;38;8;27;17;45;48;93,10,8.73,73.9483173076923,0.6875754422866381,1089.3691132068634
592,0,68;55;6;42;72;1;83;77;29;58,10,8.4,66.8369391025641,0.857050074216647,1091.1946268081665
593,1,4;26;71;13;31;56;44;99;21;37,10,9.04,66.65665064102564,0.8250059011654977,1091.635287284851
594,4,51;88;25;92;73;86;62;94;76;70,10,8.24,74.96995192307692,0.6589914415127192,1095.5773224830627
595,2,78;95;36;84;23;82;61;19;60;46,10,9.1,75.20032051282051,0.6715781711615049,1097.0108482837677
596,3,93;48;74;65;17;9;54;91;38;28,10,8.73,71.32411858974359,0.7050473800836465,1098.636864900589
597,0,77;52;32;69;72;98;68;42;58;83,10,8.43,69.46113782051282,0.7922957287384913,1100.2675750255585
598,1,57;99;44;31;40;37;14;26;90;15,10,9.07,71.82491987179488,0.7160788908218726,1101.292332649231
599,4,73;80;92;75;2;94;88;35;67;86,10,8.26,70.01201923076923,0.7710152959976441,1104.4277365207672
600,2,78;22;41;0;89;36;24;46;85;60,10,8.66,75.3505608974359,0.6341634568495628,1106.2526993751526
601,3,38;91;87;20;17;3;30;27;9;48,10,8.73,73.1270032051282,0.6810260865932856,1107.986587524414
602,0,42;55;34;77;29;58;69;6;50;33,10,8.34,69.81169871794872,0.75652142900687,1109.2098541259766
603,1,99;26;13;44;56;31;79;57;40;5,10,9.18,67.55809294871794,0.7975299671674386,1111.0131876468658
604,4,67;7;75;12;88;2;80;43;73;51,10,8.24,71.15384615384616,0.7911454763932105,1113.244696855545
605,2,61;19;36;85;0;60;16;41;39;84,10,9.12,70.7431891025641,0.745161364475886,1115.9844374656677
606,0,69;77;10;34;33;29;58;98;83;52,10,7.62,69.30088141025641,0.8875132715090727,1117.5323674678802
607,3,47;91;20;96;30;9;3;87;48;28,10,8.92,69.95192307692308,0.801302202236958,1117.9571378231049
608,1,44;13;71;5;37;26;15;79;57;66,10,8.95,73.22716346153847,0.7239973778143908,1120.5868718624115
609,4,76;35;92;86;62;25;53;51;70;67,10,7.51,72.42588141025641,0.7008856206368177,1121.308456659317
610,2,24;82;85;78;36;84;18;39;60;97,10,6.32,74.41907051282051,0.6764403081093079,1122.9362349510193
611,0,52;10;11;68;33;32;72;77;58;98,10,7.94,69.34094551282051,0.8547792725073986,1126.0765252113342
612,3,96;3;45;27;48;91;65;54;30;74,10,8.76,58.84415064102564,1.1102028703078246,1127.3053596019745
613,1,15;66;5;31;14;44;21;13;79;57,10,7.15,73.79807692307692,0.7189133083209013,1128.3278732299805
614,4,7;53;35;67;2;43;73;94;88;92,10,8.23,71.85496794871794,0.7339166139180844,1130.138812303543
615,2,64;0;46;24;82;85;84;39;97;36,10,7.88,73.1670673076923,0.7091343234746884,1131.3631966114044
616,0,29;1;58;6;98;10;83;69;11;50,10,6.12,74.47916666666667,0.713984999137047,1132.7892336845398
617,3,38;8;74;3;9;28;47;20;65;48,10,8.91,67.6181891025641,0.8893167850298759,1136.8332834243774
618,1,49;14;4;40;57;44;26;90;56;37,10,9.24,65.94551282051282,0.892118914769246,1138.1557252407074
619,4,25;70;86;12;88;94;62;53;75;2,10,7.23,74.9599358974359,0.6635325088714942,1138.5988824367523
620,2,16;36;78;41;46;64;60;23;0;82,10,8.67,70.32251602564102,0.8170621173504071,1140.6310169696808
621,0,55;98;50;34;42;29;58;1;52;68,10,8.36,69.99198717948718,0.7812568384867448,1141.7544841766357
622,3,54;3;91;38;30;9;27;28;47;74,10,8.84,72.51602564102564,0.6853527373228318,1146.2923965454102
623,4,70;80;35;51;94;12;67;62;92;25,10,8.03,68.93028846153847,0.7696048334622995,1147.216372013092
624,1,13;56;79;31;26;14;40;99;66;15,10,9.21,67.91866987179488,0.8113881609378717,1147.9880530834198
625,0,83;11;32;52;68;10;55;1;77;33,10,7.61,73.06690705128206,0.6866119183026828,1150.1375415325165
626,2,22;41;78;97;61;85;23;46;16;39,10,9.11,69.37099358974359,0.8256376263422843,1150.5714073181152
627,4,2;62;53;88;25;70;94;43;7;86,10,7.23,71.93509615384616,0.7110385367503533,1154.997618675232
628,3,65;45;74;38;20;54;17;8;9;48,10,8.73,72.7363782051282,0.679920114385776,1155.6967854499817
629,0,32;33;34;6;83;58;1;29;69;11,10,6.06,70.44270833333333,0.7539561864657279,1156.809409379959
630,1,15;79;71;49;13;57;26;31;90;66,10,8.97,73.4375,0.7122935431125836,1157.5542669296265
631,2,95;24;97;18;23;63;64;46;61;36,10,9.08,73.19711538461539,0.7026506035755842,1160.1888694763184
632,4,53;76;75;7;67;73;51;92;43;88,10,8.23,70.68309294871794,0.8341854314009348,1163.8364481925964
633,3,96;93;91;87;8;38;81;30;54;3,10,8.14,68.37940705128206,0.7864208381909591,1164.4848322868347
634,0,34;77;58;6;42;33;69;52;1;11,10,8.35,71.66466346153847,0.7437397761222644,1165.7109048366547
635,1,40;66;56;99;79;57;15;31;13;26,10,9.21,67.50801282051282,0.7828098237514496,1167.292873620987
636,2,41;85;16;78;22;63;82;18;59;39,10,8.66,64.43309294871794,0.8749599686035743,1169.475592136383
637,4,25;43;35;75;51;92;53;2;12;86,10,7.38,71.77483974358974,0.7095158482209231,1171.7934155464172
638,3,93;28;74;9;38;27;48;47;65;87,10,8.89,67.72836538461539,0.7509859242500403,1173.971287727356
639,0,11;10;98;69;52;32;6;42;33;55,10,8.36,71.63461538461539,0.7702706356843313,1174.6097781658173
640,1,21;56;90;5;79;13;99;40;44;57,10,8.87,66.88701923076923,0.8509057729672163,1176.741525888443
641,2,23;22;97;16;61;41;82;63;95;46,10,9.11,68.6698717948718,0.7785105674694746,1179.180278301239
642,4,43;25;35;51;2;67;75;88;80;53,10,8.0,71.39423076923077,0.7779582402645013,1180.4032230377197
643,3,81;96;91;3;93;17;74;45;47;30,10,8.86,68.24919871794872,0.793610060062164,1183.576112985611
644,0,69;68;98;10;50;77;1;11;42;29,10,8.36,72.1854967948718,0.7186764791989938,1184.0130224227905
645,1,90;26;5;21;13;4;44;71;57;66,10,8.96,72.33573717948718,0.7450629965617106,1186.3506643772125
646,2,16;95;84;85;41;46;18;97;64;24,10,8.66,69.9619391025641,0.7424346919243152,1188.4692540168762
647,4,43;94;67;92;53;73;88;86;2;7,10,8.22,67.66826923076923,0.8018883971067575,1189.197253227234
648,0,72;29;11;42;32;98;33;68;77;52,10,8.45,67.52804487179488,0.8795421803608919,1193.1224875450134
649,3,45;47;48;54;9;87;28;38;8;20,10,8.89,70.7832532051282,0.7302555048312896,1193.6228258609772
650,1,5;14;79;13;31;49;57;40;15;26,10,9.1,73.9082532051282,0.6687887268952835,1196.0418083667755
651,2,85;46;39;78;84;59;22;64;89;82,10,7.89,75.03004807692308,0.644024113431955,1196.9549794197083
652,4,86;94;43;53;73;35;25;2;7;80,10,8.24,67.1073717948718,0.8069940247596838,1197.9673228263855
653,0,69;11;33;68;77;1;32;58;42;83,10,8.34,69.76161858974359,0.7590356163489513,1202.0924544334412
654,3,3;28;45;38;9;20;74;87;54;27,10,8.41,70.4326923076923,0.7361199725896884,1202.93119597435
655,2,24;46;95;64;85;16;22;84;18;89,10,7.89,68.34935897435898,0.8235487380088904,1205.367753982544
656,1,4;14;44;79;26;49;40;56;99;13,10,9.23,65.46474358974359,0.8749362108034965,1206.1002595424652
657,4,80;92;70;94;75;76;51;73;2;62,10,8.27,73.3573717948718,0.7173527005391244,1206.8118569850922
658,0,50;52;1;33;98;83;32;58;6;10,10,7.61,73.84815705128206,0.7276191933032794,1210.6129775047302
659,3,38;3;47;54;27;45;74;28;9;65,10,8.86,71.7948717948718,0.6887379540846899,1212.3362402915955
660,2,19;41;46;16;39;61;18;64;63;97,10,9.15,70.20232371794872,0.7432679526316814,1215.6587226390839
661,1,49;66;40;26;37;15;13;5;21;4,10,9.1,72.66626602564102,0.7063557689006512,1216.1963255405426
662,4,51;12;80;2;75;53;62;92;25;43,10,8.01,72.25560897435898,0.6842266535147642,1216.5242640972137
663,0,72;77;50;52;10;58;6;42;98;69,10,8.43,70.38261217948718,0.8105640824024494,1219.668655872345
664,3,28;8;74;54;17;3;20;91;47;45,10,8.86,73.22716346153847,0.6911583435841095,1221.788430929184
665,4,25;62;35;43;88;7;2;67;92;70,10,7.46,73.54767628205128,0.6953358019773777,1224.8148798942566
666,2,18;46;63;16;19;78;41;0;82;60,10,8.68,71.47435897435898,0.7588494068537003,1225.3580000400543
667,1,40;26;44;90;14;15;57;37;21;31,10,9.07,73.046875,0.7284047687665011,1225.986350774765
668,0,11;33;55;52;29;10;77;69;50;98,10,7.62,71.92508012820512,0.8075183714047457,1227.9143843650818
669,3,27;9;45;47;74;3;93;81;30;87,10,8.84,74.66947115384616,0.6590314427247415,1231.249032497406
670,4,7;25;75;94;86;51;76;12;67;70,10,7.32,72.35576923076923,0.6955039249016688,1232.6728086471558
671,1,66;15;13;99;5;31;90;44;49;57,10,7.67,74.07852564102564,0.6722875466713538,1234.184513092041
672,2,89;63;85;59;41;46;24;18;95;60,10,8.66,75.17027243589743,0.6404948135217031,1234.8906133174896
673,0,72;34;83;29;68;50;98;32;33;10,10,7.89,70.95352564102564,0.7869945420668676,1236.4160344600677
674,3,47;96;74;81;3;8;30;91;27;65,10,8.84,65.1542467948718,0.8833347467275766,1240.6544134616852
675,4,80;43;67;73;88;94;12;62;7;51,10,8.24,68.3994391025641,0.7826190972939516,1241.4810631275177
676,1,14;44;13;40;37;31;26;71;56;99,10,9.19,70.28245192307692,0.803086532996251,1243.9179837703705
677,2,85;36;82;23;64;60;18;46;19;61,10,9.1,73.44751602564102,0.7080626029234666,1244.5348834991455
678,0,98;68;83;52;42;55;11;10;72;6,10,8.43,71.07371794871794,0.7884281919552729,1245.4443418979645
679,4,75;12;25;94;43;53;70;86;2;7,10,7.24,70.67307692307692,0.7408755085407159,1249.283364057541
680,3,93;81;17;74;47;38;8;30;9;20,10,8.81,72.01522435897436,0.6878359845051398,1250.012027978897
681,1,26;15;4;90;44;13;31;37;71;99,10,8.94,70.44270833333333,0.7234492974403577,1253.6357219219208
682,2,85;84;63;24;97;46;41;78;89;95,10,8.66,74.40905448717949,0.6743152462519132,1254.2595953941345
683,0,55;10;1;58;68;83;29;77;32;42,10,8.35,67.54807692307692,0.7898187973560431,1254.6410982608795
684,4,7;2;73;25;76;35;92;86;51;67,10,8.24,73.36738782051282,0.6691690576382172,1258.0753962993622
685,3,54;47;96;91;87;28;38;17;93;9,10,8.83,70.57291666666667,0.7127428100659297,1259.402489900589
686,1,71;15;26;56;57;21;79;13;90;49,10,9.08,69.44110576923077,0.7654489091573617,1263.7709746360779
687,0,68;69;98;32;34;42;33;77;83;58,10,8.35,68.2391826923077,0.8510237152759845,1264.2098352909088
688,2,22;0;18;95;97;64;61;84;16;89,10,9.09,64.97395833333333,0.9178258791947976,1264.595867395401
689,4,73;53;43;76;67;2;80;92;25;62,10,8.26,69.9619391025641,0.8021259965040745,1266.9780604839325
690,3,38;65;91;48;8;3;45;30;87;27,10,8.75,67.6983173076923,0.7753097628935789,1268.7143034934998
691,0,10;77;98;34;72;52;55;68;58;6,10,7.93,71.62459935897436,0.7381625076135,1272.9865205287933
692,1,14;71;13;15;49;66;37;90;31;56,10,8.63,69.52123397435898,0.7941574156284332,1273.699093580246
693,2,95;89;82;84;41;16;46;0;36;63,10,8.66,73.5576923076923,0.7371755968301724,1274.0187952518463
694,4,88;86;70;76;43;75;35;92;12;2,10,7.52,74.88982371794872,0.6785134130563492,1275.0407738685608
695,3,96;45;38;8;81;93;9;74;3;47,10,8.84,74.49919871794872,0.6518522615616138,1278.1790518760681
696,0,50;1;98;72;6;10;42;69;29;52,10,8.43,73.83814102564102,0.7040483622978895,1282.0707466602325
697,2,22;95;63;59;23;39;36;64;18;60,10,7.89,69.99198717948718,0.7495458729756184,1282.8706130981445
698,1,15;37;90;79;4;49;5;40;13;57,10,8.71,74.51923076923077,0.6528772318210357,1283.474637746811
699,4,88;7;70;12;86;67;80;53;51;94,10,8.01,74.19871794871794,0.6748399539635732,1283.8918144702911
700,3,30;74;27;28;48;3;47;20;8;93,10,8.92,76.50240384615384,0.6349907219409943,1287.718547821045
701,0,32;69;58;72;29;34;55;42;11;33,10,8.4,67.98878205128206,0.8395149325713133,1291.2820324897766
702,4,62;70;94;88;75;7;35;92;67;51,10,7.46,74.32892628205128,0.7178102051600431,1291.9622848033905
703,2,95;60;64;39;22;78;61;0;84;97,10,9.09,74.83974358974359,0.6594292147037311,1292.61243724823
704,1,66;56;44;5;71;37;79;21;26;40,10,9.2,70.52283653846153,0.7385131093936089,1293.2438085079193
705,3,74;30;28;87;47;81;48;9;27;38,10,8.88,73.81810897435898,0.6500897724659015,1297.1885085105896
706,0,1;98;10;83;33;6;42;68;52;34,10,8.36,72.76642628205128,0.7015324563552172,1300.2075355052948
707,4,73;53;67;62;25;2;76;88;7;75,10,8.22,70.0420673076923,0.8254036750548925,1300.9665503501892
708,2,85;95;24;97;19;84;18;22;89;46,10,7.68,76.01161858974359,0.6328006306519876,1301.4445190429688
709,1,99;21;14;90;15;66;31;44;5;56,10,8.6,68.12900641025641,0.8471202246653728,1302.4760122299194
710,3,38;65;47;96;27;54;8;20;3;28,10,8.86,72.21554487179488,0.7187398886069273,1306.6051428318024
711,4,51;75;43;86;7;12;62;94;25;67,10,6.17,66.82692307692308,0.7879410607692523,1307.72829413414
712,0,58;52;6;42;68;29;10;34;77;55,10,8.36,68.63982371794872,0.7743802261658204,1309.1621117591858
713,2,89;19;63;39;95;16;18;78;41;59,10,8.68,68.3193108974359,0.8543846439092587,1310.68696975708
714,1,37;66;4;71;13;44;57;79;49;26,10,8.98,70.14222756410257,0.7505913957571372,1312.0043609142303
715,3,38;20;47;54;3;96;48;87;30;65,10,8.93,66.78685897435898,0.7962598067063552,1316.3807237148285
716,4,76;75;12;53;2;51;73;86;7;67,10,8.22,65.84535256410257,0.7830056486985623,1316.8628151416779
717,0,83;55;52;50;33;1;77;58;6;32,10,7.61,74.06850961538461,0.6681736394380912,1317.593710899353
718,2,82;46;18;63;41;24;23;16;97;95,10,8.66,69.60136217948718,0.7470892851169293,1319.9474475383759
719,1,26;40;56;14;44;49;21;31;5;57,10,9.23,69.2207532051282,0.7837669589580634,1321.774129152298
720,4,12;92;67;86;62;76;75;53;2;70,10,7.51,72.82652243589743,0.6868748473815429,1325.2142131328583
721,3,28;20;8;96;3;48;45;17;30;87,10,8.77,73.37740384615384,0.6913042324475753,1326.055512189865
722,0,52;6;98;83;33;72;11;77;55;42,10,8.43,70.37259615384616,0.842352453714762,1326.853809595108
723,2,63;95;82;22;84;36;18;16;59;78,10,6.32,68.2792467948718,0.8318718985105172,1327.2776386737823
724,1,71;4;99;5;14;49;44;13;90;57,10,7.71,71.43429487179488,0.7115733367510331,1330.1118834018707
725,4,7;67;25;80;92;12;86;94;73;70,10,8.27,70.72315705128206,0.7214256899479108,1334.3598282337189
726,0,52;11;29;98;68;58;83;1;50;10,10,7.62,73.99839743589743,0.6888787547747294,1335.1285009384155
727,3,81;30;9;28;65;27;54;48;47;87,10,8.89,75.49078525641026,0.6366114627856475,1335.7600045204163
728,2,46;18;19;39;22;61;23;59;85;95,10,9.09,73.4375,0.6718719127850655,1336.98104596138
729,1,66;31;5;15;79;56;44;40;26;13,10,9.17,71.19391025641026,0.7200890596096332,1339.8185226917267
730,4,2;86;12;94;92;88;7;73;70;67,10,8.24,74.61939102564102,0.6557153979173074,1343.2574214935303
731,0,50;68;72;29;11;10;52;77;42;34,10,8.42,67.54807692307692,0.7660858264336219,1344.1809766292572
732,3,65;30;27;8;91;48;93;45;87;47,10,8.89,74.73958333333333,0.6489285154220386,1345.2426512241364
733,2,41;59;61;0;82;36;24;19;39;16,10,9.12,70.56290064102564,0.7211808837377108,1346.6652445793152
734,1,49;90;79;31;71;56;44;57;14;15,10,8.64,70.90344551282051,0.7394668016678247,1349.100549697876
735,4,7;51;25;35;70;76;53;75;12;80,10,8.03,73.03685897435898,0.7222861823363181,1351.9384768009186
736,0,6;98;55;50;11;33;29;32;72;34,10,7.89,72.62620192307692,0.8098661502202352,1352.7194719314575
737,3,8;17;96;27;87;54;3;30;38;91,10,8.15,72.04527243589743,0.7292664631819114,1353.9443686008453
738,2,18;36;63;84;85;46;61;24;59;82,10,9.07,76.0917467948718,0.6208800027767817,1356.3171708583832
739,1,44;31;14;99;79;5;66;49;26;56,10,9.06,68.55969551282051,0.7862284412750831,1358.7848238945007
740,4,75;53;12;86;67;92;2;51;88;25,10,7.38,74.97996794871794,0.6732300894382672,1359.9049043655396
741,0,69;32;58;55;10;34;72;11;52;83,10,7.91,68.3193108974359,0.8251203581308707,1361.211107969284
742,3,38;28;47;20;8;48;45;3;87;9,10,8.92,70.71314102564102,0.7484540549608377,1363.484280347824
743,2,19;63;95;61;23;46;36;41;64;18,10,9.14,73.99839743589743,0.6999022227067214,1366.0259704589844
744,1,21;90;31;13;26;57;37;79;14;40,10,9.09,73.17708333333333,0.7068398208954395,1368.7195837497711
745,4,86;80;62;2;73;51;92;25;75;43,10,8.25,73.59775641025641,0.6726317699903097,1369.172847032547
746,0,68;34;29;1;33;72;98;83;42;58,10,8.41,72.83653846153847,0.710878597620206,1370.2035357952118
747,3,65;87;54;81;17;30;74;93;8;38,10,7.14,72.27564102564102,0.6743855911951798,1371.2306332588196
748,2,0;61;24;22;59;41;36;18;97;78,10,9.11,73.32732371794872,0.6789870598377326,1375.686357975006
749,4,73;80;2;12;51;94;43;62;88;35,10,8.24,73.44751602564102,0.6991097808648379,1378.0269269943237
750,1,40;21;66;4;31;79;56;13;26;49,10,9.25,69.46113782051282,0.7865256877281727,1379.019475221634
751,0,68;42;33;10;50;32;55;1;83;98,10,8.34,73.69791666666667,0.7069162818101736,1379.4741840362549
752,3,8;17;54;48;74;45;3;27;91;9,10,8.74,72.68629807692308,0.7073576438885468,1380.607042312622
753,2,89;82;18;95;24;22;46;36;39;16,10,5.77,69.70152243589743,0.7680980043533521,1381.9639012813568
754,4,86;51;53;70;43;35;62;94;92;76,10,7.5,70.38261217948718,0.7008777849185162,1386.4060287475586
755,0,83;98;50;69;77;32;58;52;6;11,10,7.62,73.06690705128206,0.7574827395952665,1387.6289837360382
756,3,74;9;93;54;27;20;8;65;91;96,10,6.97,71.73477564102564,0.7332468414917971,1388.3972780704498
757,1,5;13;49;79;31;66;37;56;99;57,10,8.63,72.265625,0.7075780897568433,1388.8509480953217
758,2,19;22;64;95;24;78;0;41;84;46,10,8.68,76.20192307692308,0.645742668555333,1391.1924369335175
759,4,92;35;86;73;51;53;88;70;2;94,10,8.23,75.38060897435898,0.6498466604031049,1395.2378287315369
