Epoch,Group_ID,Selected_Clients,Accuracy,Loss,Run_Time,Simulation_Time
1520,2,"[97, 24, 0, 64, 19, 22, 39, 78, 82, 84]",52.20352564102564,1.552440148133498,12035.361446619034,6111.071863184868
1521,3,"[81, 91, 3, 8, 54, 74, 93, 47, 48, 38]",54.6474358974359,1.554533458673037,12042.958225488663,5617.081976065981
1522,4,"[51, 70, 2, 94, 43, 35, 92, 75, 67, 62]",58.21314102564103,1.2190883786250384,12050.679967403412,1649.3544555647768
1523,0,"[6, 42, 1, 10, 34, 29, 98, 72, 58, 32]",54.216746794871796,1.3812449054840283,12058.398910045624,7442.816344645318
1524,1,"[66, 40, 4, 14, 5, 26, 99, 49, 31, 44]",59.03445512820513,1.2479512966596162,12066.345285892487,7469.838369084258
1525,2,"[39, 46, 0, 19, 84, 85, 89, 23, 63, 82]",57.24158653846154,1.3199677773011036,12073.99562883377,6127.867816950702
1526,3,"[96, 81, 3, 48, 87, 30, 91, 74, 54, 17]",42.09735576923077,2.1713522366988354,12082.135510206223,5633.283110880855
1527,0,"[58, 50, 1, 32, 52, 77, 10, 11, 83, 55]",56.510416666666664,1.3385137075032942,12089.791613578796,7457.858546852449
1528,1,"[31, 44, 4, 21, 13, 99, 57, 90, 14, 26]",53.826121794871796,1.5409877269695966,12097.66846370697,7490.651283037291
1529,2,"[46, 63, 0, 85, 59, 41, 95, 36, 18, 78]",58.723958333333336,1.2639125830087907,12105.659860610962,6144.599620610321
1530,3,"[74, 28, 3, 20, 87, 45, 30, 17, 38, 81]",52.66426282051282,1.4918290957426414,12113.274494409561,5648.707501353631
1531,0,"[69, 42, 1, 58, 52, 34, 50, 68, 11, 29]",56.22996794871795,1.3905863975867248,12121.42449426651,7476.689208415253
1532,1,"[14, 5, 4, 57, 66, 15, 44, 99, 49, 13]",55.97956730769231,1.410921682149936,12129.250163555145,7509.0426081804535
1533,2,"[46, 23, 0, 39, 19, 24, 64, 95, 36, 85]",60.00600961538461,1.234123443181698,12137.007437467575,6161.395574376155
1534,3,"[45, 65, 3, 87, 93, 8, 30, 54, 17, 48]",55.10817307692308,1.35402685098159,12144.901743888855,5664.770772492069
1535,0,"[10, 83, 1, 69, 68, 6, 55, 29, 34, 50]",55.62900641025641,1.394219410725129,12152.810792207718,7492.852015366998
1536,1,"[4, 44, 5, 14, 66, 99, 31, 15, 21, 79]",55.01802884615385,1.5038248606217213,12160.692612171173,7527.433933323616
1537,2,"[60, 23, 0, 89, 64, 24, 84, 41, 39, 59]",59.58533653846154,1.2305525518380678,12168.755938768387,6176.973618078487
1538,3,"[9, 96, 3, 8, 81, 93, 20, 74, 17, 65]",51.62259615384615,1.5166130310449846,12176.779769182205,5680.971907306944
1539,0,"[33, 83, 1, 32, 72, 50, 52, 42, 10, 29]",53.05488782051282,1.4652490676977696,12184.657824516296,7511.682676929802
1540,1,"[15, 99, 4, 79, 90, 13, 26, 31, 49, 5]",55.92948717948718,1.4014320694483244,12192.825862646103,7548.246847276649
1541,2,"[78, 23, 0, 97, 19, 22, 18, 63, 95, 82]",54.95793269230769,1.4739205928949208,12200.872646570206,6193.769571844321
1542,3,"[28, 74, 3, 65, 47, 45, 8, 81, 96, 48]",50.81129807692308,1.5668882376108415,12208.26044511795,5698.035458784388
1543,0,"[33, 6, 1, 55, 83, 34, 98, 29, 32, 68]",52.263621794871796,1.459616401256659,12215.709384918213,7532.345321505052
1544,4,"[76, 51, 2, 7, 53, 88, 35, 80, 75, 62]",52.263621794871796,1.459616401256659,12223.361733913422,1663.7883220184676
1545,1,"[14, 40, 4, 99, 49, 57, 26, 66, 37, 71]",58.95432692307692,1.2836418671485705,12230.984599351883,7571.2536346390125
1546,2,"[41, 39, 0, 95, 46, 85, 64, 19, 82, 16]",56.34014423076923,1.3316545730982072,12239.02352309227,6210.565525610155
1547,0,"[58, 29, 1, 83, 6, 50, 33, 52, 42, 32]",52.3838141025641,1.526682130801372,12246.836846351624,7551.175983067857
1548,3,"[45, 91, 3, 30, 54, 47, 38, 87, 9, 17]",54.997996794871796,1.3824207905011299,12254.256211280823,5715.099010261832
1549,1,"[13, 37, 4, 57, 44, 5, 99, 15, 71, 14]",55.32852564102564,1.4347670215826769,12262.436204433441,7589.644959782175
1550,2,"[46, 16, 0, 89, 60, 78, 61, 97, 41, 59]",55.71915064102564,1.3771532025092688,12270.242453575134,6229.927650063123
1551,0,"[83, 1, 6, 68, 11, 32, 55, 77, 69, 98]",54.84775641025641,1.3784404228895137,12277.787880897522,7571.8386276431065
1552,3,"[8, 9, 3, 27, 81, 17, 47, 48, 93, 96]",55.27844551282051,1.3393651445706685,12285.444238901138,5732.162561739276
1553,1,"[79, 49, 4, 5, 21, 13, 15, 56, 31, 99]",51.071714743589745,1.6116646803342378,12293.841143369675,7610.674052150694
1554,2,"[61, 0, 16, 84, 60, 36, 63, 19, 23, 39]",51.68269230769231,1.507900520777091,12301.538511276245,6249.289774516091
1555,0,"[42, 29, 1, 11, 6, 69, 34, 83, 50, 77]",55.5088141025641,1.3687469500761766,12309.30838727951,7590.669289205911
1556,3,"[74, 87, 3, 91, 17, 47, 28, 30, 38, 48]",55.52884615384615,1.3326889597452605,12316.73479771614,5749.22611321672
1557,1,"[56, 79, 4, 31, 57, 37, 66, 90, 71, 13]",51.15184294871795,1.5580647037579463,12324.219043254852,7631.703144519212
1558,2,"[95, 84, 0, 78, 64, 36, 60, 63, 85, 61]",55.28846153846154,1.396115332077711,12332.281451702118,6268.6518989690585
1559,0,"[77, 58, 1, 29, 6, 72, 33, 50, 98, 10]",56.12980769230769,1.3449278489137306,12340.515430688858,7611.331933781161
1560,3,"[20, 28, 3, 47, 54, 17, 27, 30, 87, 96]",49.40905448717949,1.636746605237325,12348.535866737366,5766.289664694164
1561,1,"[14, 26, 4, 13, 21, 90, 37, 56, 15, 66]",50.71113782051282,1.6106060789181635,12356.723639965057,7652.732236887731
1562,2,"[18, 22, 0, 64, 95, 46, 41, 82, 85, 16]",51.77283653846154,1.4661600971833253,12364.49926996231,6284.311825512445
1563,0,"[72, 69, 1, 58, 10, 55, 6, 32, 11, 83]",52.624198717948715,1.5843190994018164,12372.30380654335,7630.065930566695
1564,3,"[17, 65, 3, 96, 81, 30, 48, 8, 27, 20]",49.21875,1.675743049535996,12380.488741159439,5782.490799509038
1565,1,"[79, 5, 4, 13, 31, 14, 90, 66, 57, 26]",53.89623397435897,1.4537956393682039,12388.240161180496,7673.545150840764
1566,2,"[85, 0, 16, 64, 39, 46, 24, 82, 78, 22]",53.0849358974359,1.508365056453607,12395.923659801483,6301.043629172063
1567,0,"[69, 68, 1, 58, 83, 77, 11, 10, 33, 32]",52.423878205128204,1.5391803490809906,12404.135871887207,7645.108132773826
1568,3,"[45, 8, 3, 17, 65, 47, 74, 28, 20, 54]",55.989583333333336,1.3937556269841316,12412.206937551498,5799.554350986482
1569,1,"[26, 31, 4, 56, 5, 44, 15, 14, 66, 71]",52.61418269230769,1.546556258812929,12420.096970796585,7694.574243209283
1570,2,"[64, 82, 0, 95, 78, 59, 60, 19, 36, 24]",58.91426282051282,1.2607561602042272,12427.691257715225,6317.839582937898
1571,0,"[50, 42, 1, 72, 55, 83, 34, 29, 11, 98]",51.041666666666664,1.5826603311758776,12435.775027990341,7665.770777349076
1572,3,"[38, 74, 3, 54, 81, 8, 30, 91, 28, 93]",53.986378205128204,1.373286505540212,12443.501341581345,5814.978741459258
1573,1,"[5, 21, 4, 44, 56, 79, 31, 15, 90, 14]",52.32371794871795,1.5492065808711908,12451.12389922142,7715.603335577802
1574,2,"[95, 63, 0, 78, 39, 36, 85, 18, 97, 59]",55.23838141025641,1.4713745621534495,12459.028614521027,6334.571386597517
1575,0,"[52, 10, 1, 68, 55, 32, 50, 77, 29, 11]",54.71754807692308,1.4729475577672322,12466.880162239075,7681.93358430082
1576,3,"[91, 17, 3, 96, 48, 9, 28, 54, 65, 38]",51.32211538461539,1.5466856100620368,12474.465611457825,5831.179876274133
1577,1,"[31, 5, 4, 79, 99, 56, 15, 49, 44, 37]",52.443910256410255,1.5233647976166163,12481.973830461502,7736.632427946321
1578,2,"[97, 19, 0, 63, 39, 78, 64, 89, 36, 18]",49.02844551282051,1.7374006005433889,12489.63390493393,6351.367340363351
1579,0,"[52, 98, 1, 10, 69, 6, 11, 32, 33, 29]",57.09134615384615,1.3145645000995734,12497.46312046051,7702.59622887607
1580,3,"[54, 28, 3, 9, 30, 8, 87, 91, 38, 20]",52.95472756410256,1.414221676496359,12505.344191074371,5846.604266746909
1581,4,"[25, 67, 2, 70, 7, 12, 73, 43, 75, 76]",52.95472756410256,1.414221676496359,12513.321237802505,1678.2801295700694
1582,1,"[71, 15, 4, 79, 99, 40, 37, 21, 44, 14]",52.39383012820513,1.5890304018289616,12520.842291355133,7759.6392153086845
1583,0,"[98, 42, 1, 58, 32, 52, 10, 11, 68, 34]",56.21995192307692,1.3651493711349292,12529.32093834877,7723.25887345132
1584,2,"[0, 16, 18, 19, 95, 82, 85, 84, 89, 36]",53.75600961538461,1.4338438296929383,12537.010987997055,6368.1632941291855
1585,3,"[65, 30, 3, 27, 45, 81, 87, 93, 9, 20]",52.07331730769231,1.4493581622074811,12544.778891086578,5862.667537885347
1586,1,"[21, 13, 4, 14, 15, 31, 57, 90, 79, 5]",55.368589743589745,1.3869840304056804,12552.957100391388,7778.030540451847
1587,0,"[50, 29, 1, 83, 10, 69, 98, 68, 77, 32]",58.493589743589745,1.2758196745163355,12560.832048654556,7743.92151802657
1588,2,"[24, 60, 0, 84, 61, 64, 39, 82, 89, 59]",58.874198717948715,1.2585298678813837,12568.799333810806,6387.525418582153
1589,3,"[28, 27, 3, 20, 38, 93, 65, 81, 74, 87]",52.92467948717949,1.4764012144162104,12576.798363685608,5878.730809023785
1590,4,"[67, 88, 2, 94, 53, 75, 76, 43, 25, 7]",59.114583333333336,1.218906922218127,12585.009629487991,1692.7139960237603
1591,0,"[34, 77, 1, 58, 83, 69, 29, 33, 6, 68]",58.47355769230769,1.2546738508420112,12593.028172969818,7760.084324978315
1592,1,"[40, 79, 4, 37, 56, 99, 5, 31, 13, 26]",54.08653846153846,1.4776039933546996,12601.035902500153,7801.037327814211
1593,2,"[36, 85, 0, 95, 24, 23, 19, 97, 39, 41]",57.84254807692308,1.360685489116571,12608.588690519333,6404.321372347988
1594,3,"[8, 96, 3, 87, 81, 91, 47, 54, 30, 48]",43.28926282051282,2.010944040922018,12616.27473282814,5895.794360501229
1595,0,"[1, 34, 6, 11, 72, 32, 10, 29, 50, 42]",54.23677884615385,1.3927691884529896,12624.397035837173,7778.914986541119
1596,1,"[15, 57, 4, 31, 13, 14, 49, 44, 79, 21]",57.24158653846154,1.3254954814910889,12632.40749168396,7819.428652957373
1597,2,"[85, 16, 0, 60, 19, 23, 59, 22, 39, 95]",56.03966346153846,1.3734519069011395,12640.393203735352,6421.117326113822
1598,3,"[87, 8, 3, 28, 93, 47, 74, 54, 81, 9]",49.6494391025641,1.8088250007384863,12647.934958457947,5912.857911978673
1599,0,"[52, 11, 1, 77, 69, 34, 10, 42, 68, 98]",54.17668269230769,1.4139482699907744,12655.624116420746,7799.577631116369
1600,1,"[90, 26, 4, 66, 21, 49, 5, 56, 31, 99]",52.15344551282051,1.5676416983971229,12663.669548988342,7840.457745325892
1601,2,"[22, 82, 0, 95, 18, 16, 46, 64, 78, 60]",55.078125,1.3881307076185176,12671.518252372742,6437.849129773441
1602,3,"[28, 45, 3, 65, 81, 8, 74, 27, 9, 54]",55.29847756410256,1.342890549928714,12679.599082231522,5928.921183117111
1603,0,"[77, 34, 1, 83, 10, 58, 33, 32, 29, 6]",52.28365384615385,1.5350572237601647,12687.218076705933,7815.740438068114
1604,1,"[44, 90, 4, 71, 14, 99, 79, 66, 26, 40]",52.67427884615385,1.6270376596695337,12695.500157356262,7863.4645326882555
1605,2,"[63, 82, 0, 18, 46, 59, 64, 39, 84, 41]",56.71073717948718,1.3315608562567296,12703.529846906662,6453.509056316827
1606,3,"[81, 47, 3, 8, 65, 91, 87, 27, 28, 54]",58.80408653846154,1.2153539627026289,12710.646985769272,5945.9847345945545
1607,0,"[69, 29, 1, 34, 11, 32, 6, 55, 68, 42]",53.68589743589744,1.4205665099315155,12718.436242103577,7834.571099630918
1608,4,"[53, 92, 2, 75, 35, 12, 86, 62, 94, 88]",53.68589743589744,1.4205665099315155,12726.209388494492,1708.1634768566823
1609,1,"[40, 56, 4, 26, 99, 14, 57, 71, 90, 31]",48.91826923076923,1.78051391014686,12734.066229343414,7886.471320050619
1610,2,"[64, 60, 0, 95, 89, 85, 18, 78, 61, 19]",57.8525641025641,1.2843641638755798,12742.011970996857,6472.871180769795
1611,0,"[11, 29, 1, 52, 50, 98, 68, 34, 83, 42]",53.58573717948718,1.4359912031736128,12749.922885417938,7855.233744206168
1612,3,"[17, 74, 3, 47, 27, 28, 20, 8, 87, 81]",58.283253205128204,1.253581308401548,12757.341207504272,5963.0482860719985
1613,1,"[56, 57, 4, 15, 5, 99, 71, 44, 26, 79]",53.28525641025641,1.5652809158349648,12765.24997830391,7907.500412419138
1614,2,"[23, 36, 0, 84, 78, 24, 46, 39, 63, 97]",53.91626602564103,1.53321050069271,12773.289491415024,6489.6029844294135
1615,0,"[32, 52, 1, 11, 55, 72, 83, 50, 68, 69]",56.04967948717949,1.3985800177623064,12780.740711450577,7873.967740991702
1616,3,"[81, 3, 8, 38, 54, 87, 28, 9, 27, 65]",55.80929487179487,1.363658885161082,12788.771499156952,5979.111557210436
1617,1,"[49, 31, 4, 14, 15, 37, 26, 99, 71, 56]",49.479166666666664,1.7093769892668114,12796.685798883438,7928.529504787657
1618,2,"[89, 64, 0, 85, 95, 61, 24, 23, 84, 16]",54.016426282051285,1.460969552015647,12804.689728975296,6508.965108882381
1619,0,"[10, 1, 6, 50, 72, 11, 34, 68, 58, 77]",56.540464743589745,1.4296591113775203,12812.513140916824,7892.701737777236
1620,3,"[87, 3, 8, 81, 93, 27, 47, 28, 9, 17]",50.260416666666664,1.6751737151390467,12820.707467794418,5996.17510868788
1621,1,"[14, 21, 4, 49, 15, 99, 31, 79, 66, 37]",55.05809294871795,1.4941344903065608,12828.820989847183,7946.920829930819
1622,2,"[85, 39, 0, 19, 18, 59, 23, 78, 63, 97]",57.0713141025641,1.3548297637548201,12836.455636501312,6525.761062648216
1623,0,"[10, 33, 1, 50, 32, 55, 68, 34, 98, 69]",54.28685897435897,1.4413887170644908,12844.339404582977,7913.364382352486
1624,3,"[27, 8, 3, 20, 17, 81, 9, 48, 28, 87]",50.45072115384615,1.5528475458805377,12851.721475601196,6011.599499160657
1625,1,"[21, 90, 4, 44, 5, 57, 56, 99, 37, 13]",49.709535256410255,1.7467061938383641,12859.610156297684,7967.949922299338
1626,2,"[59, 22, 0, 95, 41, 39, 61, 78, 97, 82]",53.95633012820513,1.5073676980458772,12867.38800239563,6545.123187101183
1627,0,"[55, 98, 1, 34, 52, 33, 6, 50, 69, 83]",56.71073717948718,1.3336171538401873,12875.271089315414,7934.027026927736
1628,3,"[91, 3, 8, 54, 27, 65, 93, 48, 47, 45]",55.88942307692308,1.3259642322858174,12882.888372182846,6028.663050638101
1629,1,"[49, 14, 4, 31, 66, 71, 90, 44, 99, 5]",52.87459935897436,1.516835250915625,12890.551440000534,7986.3412474425
1630,2,"[97, 63, 0, 22, 19, 36, 24, 59, 18, 78]",54.91786858974359,1.4857350862943208,12898.322913646698,6561.919140867018
1631,0,"[33, 98, 1, 52, 6, 72, 77, 83, 29, 10]",51.31209935897436,1.515369482529469,12906.131221532822,7954.689671502986
1632,3,"[45, 81, 3, 38, 87, 93, 96, 74, 54, 9]",50.90144230769231,1.597642449232248,12913.328756332397,6044.864185452975
1633,1,"[56, 71, 4, 13, 99, 90, 5, 57, 15, 66]",49.63942307692308,1.6528500272677495,12921.407840013504,8007.370339811019
1634,2,"[84, 85, 0, 19, 95, 24, 36, 16, 63, 64]",55.30849358974359,1.3857052387335362,12928.946927070618,6578.715094632852
1635,0,"[11, 83, 1, 50, 52, 10, 34, 69, 42, 32]",53.66586538461539,1.5148545595315785,12936.705879926682,7973.5203330657905
1636,3,"[3, 54, 8, 17, 20, 28, 87, 45, 38, 47]",54.51722756410256,1.442796108050224,12944.440878391266,6061.927736930419
1637,4,"[70, 35, 2, 12, 75, 7, 53, 73, 94, 67]",54.51722756410256,1.442796108050224,12952.587970256805,1722.6552844082842
1638,1,"[40, 56, 4, 37, 79, 57, 44, 71, 21, 49]",52.91466346153846,1.4906475498126104,12960.491113185883,8030.377127173383
1639,0,"[11, 52, 1, 77, 33, 68, 29, 83, 98, 10]",50.54086538461539,1.55194070094671,12968.572843790054,7994.18297764104
1640,2,"[95, 97, 0, 36, 89, 39, 59, 23, 85, 19]",55.47876602564103,1.3759963390154717,12976.115508079529,6595.511048398686
1641,3,"[54, 81, 3, 48, 20, 27, 87, 65, 91, 8]",57.64222756410256,1.2723667613970928,12984.050752878189,6077.991008068857
1642,1,"[71, 99, 4, 21, 49, 44, 37, 79, 13, 15]",54.34695512820513,1.4740539666933892,12991.64463710785,8048.768452316545
1643,0,"[58, 29, 1, 6, 83, 33, 55, 42, 34, 32]",53.10496794871795,1.5190492104261348,12999.305608510971,8013.013639203845
1644,2,"[84, 0, 16, 85, 23, 78, 97, 41, 63, 36]",48.85817307692308,1.7826576828956604,13006.934121370316,6612.242852058305
1645,3,"[93, 8, 3, 65, 81, 47, 28, 17, 45, 48]",53.53565705128205,1.4445161040012653,13015.005519151688,6095.054559546301
1646,1,"[66, 56, 4, 5, 79, 57, 44, 15, 49, 14]",54.607371794871796,1.4359817183934724,13023.168984889984,8069.797544685064
1647,0,"[42, 1, 6, 83, 58, 10, 98, 69, 33, 34]",56.97115384615385,1.3317138781914344,13030.648662805557,8033.676283779095
1648,2,"[89, 63, 0, 18, 95, 41, 24, 22, 23, 60]",54.34695512820513,1.4319404409481928,13038.591331720352,6627.902778601691
1649,3,"[45, 65, 3, 87, 81, 20, 91, 48, 17, 9]",51.98317307692308,1.5123802102529085,13046.723846912384,6111.117830684739
1650,1,"[71, 40, 4, 21, 15, 31, 26, 49, 14, 99]",54.69751602564103,1.5155709783236186,13054.352252483368,8092.804332047428
1651,0,"[83, 42, 1, 68, 98, 34, 72, 55, 11, 52]",55.62900641025641,1.3917810091605554,13062.167459011078,8054.338928354345
1652,2,"[41, 59, 0, 78, 63, 95, 46, 60, 64, 84]",59.23477564102564,1.2500681219956813,13069.872172117233,6644.63458226131
1653,3,"[9, 17, 3, 20, 48, 8, 96, 93, 81, 27]",52.6943108974359,1.484981310673249,13077.085874319077,6127.318965499613
1654,4,"[62, 94, 2, 80, 92, 70, 53, 75, 25, 35]",52.6943108974359,1.484981310673249,13085.126679182053,1738.1047652412062
1655,0,"[34, 52, 1, 33, 29, 83, 58, 77, 55, 10]",52.37379807692308,1.4772441356610029,13092.952602148056,8070.501735306089
1656,1,"[57, 71, 4, 44, 99, 5, 40, 14, 15, 21]",52.56410256410256,1.5826697930311546,13101.017941713333,8115.811119409792
1657,2,"[36, 24, 0, 59, 84, 46, 82, 61, 64, 39]",57.93269230769231,1.3273759499574318,13108.22782754898,6663.996706714278
1658,3,"[93, 54, 3, 30, 17, 48, 9, 47, 74, 27]",53.11498397435897,1.4479937645105214,13116.087701559067,6144.382516977057
1659,0,"[6, 58, 1, 83, 10, 32, 34, 77, 55, 68]",54.196714743589745,1.444685161113739,13123.938040971756,8085.54393751322
1660,4,"[7, 86, 2, 88, 67, 53, 80, 25, 70, 62]",58.37339743589744,1.2458592057228088,13131.923688411713,1752.596572792808
1661,1,"[57, 99, 4, 26, 49, 40, 79, 56, 21, 15]",54.48717948717949,1.4853827938055382,13139.68400979042,8138.817906772156
1662,2,"[64, 89, 0, 22, 23, 24, 82, 60, 46, 18]",58.26322115384615,1.2503414811232152,13147.39696764946,6679.656633257664
1663,0,"[72, 6, 1, 98, 77, 29, 10, 58, 33, 42]",53.225160256410255,1.420234745893723,13155.166188240051,8106.20658208847
1664,3,"[74, 54, 3, 28, 47, 20, 91, 96, 81, 17]",51.54246794871795,1.558678041665982,13162.912661075592,6161.446068454501
1665,1,"[37, 26, 4, 21, 49, 79, 66, 14, 99, 13]",57.33173076923077,1.3393614337994502,13170.629181861877,8159.630820725189
1666,0,"[58, 6, 1, 32, 34, 50, 33, 52, 11, 10]",55.598958333333336,1.438319701414842,13178.583726644516,8118.8513631864935
1667,2,"[59, 82, 0, 23, 97, 89, 19, 63, 16, 84]",54.767628205128204,1.4007339783203907,13186.21971988678,6696.452587023498
1668,3,"[9, 8, 3, 91, 45, 65, 28, 47, 20, 96]",52.58413461538461,1.4570847978958716,13193.681426763535,6178.509619931945
1669,4,"[7, 53, 2, 25, 88, 73, 75, 35, 67, 62]",55.58894230769231,1.3096176798527057,13201.666229248047,1765.859437007285
1670,0,"[83, 29, 1, 55, 32, 58, 10, 33, 98, 11]",55.67908653846154,1.3587587582759368,13209.724731683731,8139.514007761743
1671,1,"[31, 49, 4, 13, 15, 5, 21, 99, 57, 40]",58.03285256410256,1.2987714119446583,13217.949935674667,8182.6376080875525
1672,2,"[82, 19, 0, 18, 64, 97, 85, 41, 39, 24]",57.88261217948718,1.314914767558758,13225.52716255188,6713.248540789333
1673,3,"[47, 93, 3, 20, 45, 8, 38, 91, 54, 27]",56.149839743589745,1.390267436320965,13233.431183815002,6195.573171409389
1674,0,"[10, 42, 1, 50, 69, 52, 77, 34, 98, 6]",58.58373397435897,1.2677685412076802,13241.186648607254,8160.176652336993
1675,1,"[66, 13, 4, 37, 14, 49, 90, 40, 5, 56]",52.834535256410255,1.5646624993055294,13249.388880491257,8205.644395449917
1676,2,"[84, 85, 0, 95, 78, 19, 63, 89, 60, 41]",56.47035256410256,1.383579935782995,13257.33046078682,6730.044494555167
1677,3,"[17, 91, 3, 74, 65, 9, 93, 54, 48, 30]",52.083333333333336,1.465984040345901,13265.015753507614,6211.636442547827
1678,0,"[55, 10, 1, 58, 29, 6, 77, 32, 52, 33]",55.25841346153846,1.3797702498925037,13272.936843633652,8176.339459288738
1679,1,"[44, 56, 4, 37, 99, 31, 40, 5, 66, 90]",52.423878205128204,1.5471052175913103,13280.857551813126,8228.651182812282
1680,2,"[61, 82, 0, 46, 85, 36, 64, 16, 95, 60]",54.787660256410255,1.3970359808359392,13288.905002832413,6749.406619008135
1681,3,"[45, 27, 3, 47, 9, 38, 8, 81, 48, 74]",57.03125,1.3045818698711884,13296.574208974838,6228.699994025271
1682,0,"[50, 32, 1, 72, 69, 11, 42, 10, 58, 34]",53.83613782051282,1.4891464756085322,13304.382731437683,8195.170120851542
1683,1,"[13, 56, 4, 40, 44, 90, 57, 99, 71, 21]",45.89342948717949,1.9518073537410834,13312.845290184021,8251.657970174647
1684,2,"[89, 95, 0, 16, 85, 39, 61, 84, 78, 82]",50.63100961538461,1.6235230626204076,13320.858102083206,6768.7687434611025
1685,3,"[17, 93, 3, 48, 65, 27, 28, 91, 8, 30]",53.70592948717949,1.3950996414209023,13328.891646146774,6244.763265163709
1686,0,"[98, 77, 1, 32, 72, 6, 55, 52, 68, 42]",54.02644230769231,1.3917130965452928,13337.11917757988,8215.832765426792
1687,1,"[4, 71, 5, 14, 13, 66, 49, 56, 31, 37]",55.79927884615385,1.3741496113630443,13344.921692371368,8272.687062543166
1688,2,"[64, 78, 0, 23, 24, 41, 97, 95, 89, 82]",50.60096153846154,1.648838568956424,13353.323441267014,6785.500547120721
1689,3,"[17, 20, 3, 8, 81, 30, 93, 38, 48, 27]",53.34535256410256,1.403470983872047,13361.162020921707,6260.187655636485
1690,0,"[98, 55, 1, 77, 69, 33, 50, 11, 68, 6]",57.88261217948718,1.269155855362232,13369.323918819427,8236.495410002042
1691,1,"[71, 37, 4, 40, 14, 13, 21, 56, 90, 49]",44.97195512820513,1.96130220248149,13377.557529687881,8295.69384990553
1692,2,"[97, 78, 0, 19, 16, 46, 82, 22, 84, 18]",54.98798076923077,1.3861909080774357,13385.226811408997,6802.296500886556
1693,3,"[8, 93, 3, 96, 9, 91, 74, 65, 20, 30]",47.09535256410256,1.7777904409628649,13392.80002617836,6276.3887904513595
1694,0,"[72, 33, 1, 52, 6, 58, 34, 29, 55, 50]",53.07491987179487,1.4508294600706835,13400.67204284668,8255.229406787577
1695,1,"[13, 4, 5, 99, 71, 49, 90, 57, 79, 44]",54.41706730769231,1.4694956984275427,13409.14024591446,8314.085175048693
1696,2,"[97, 63, 0, 46, 60, 18, 84, 36, 16, 64]",54.607371794871796,1.4016924362916212,13417.036836624146,6817.956427429942
1697,3,"[74, 3, 8, 28, 81, 30, 9, 27, 38, 91]",54.93790064102564,1.345560833429679,13425.104185819626,6291.813180924136
1698,0,"[72, 69, 1, 42, 50, 77, 68, 11, 98, 33]",57.26161858974359,1.274956886584942,13433.047422409058,8275.892051362827
1699,1,"[49, 56, 4, 90, 31, 71, 79, 5, 13, 57]",51.9130608974359,1.5736320324433155,13441.257443666458,8335.114267417212
1700,2,"[78, 59, 0, 46, 97, 22, 39, 24, 18, 41]",57.311698717948715,1.3502690623968074,13449.84927201271,6834.688231089561
1701,3,"[93, 9, 3, 28, 27, 30, 54, 81, 48, 20]",46.764823717948715,1.7140920819380345,13457.714827537537,6307.237571396912
1702,0,"[42, 10, 1, 55, 50, 77, 68, 83, 58, 32]",53.57572115384615,1.5099737032865868,13465.312557697296,8294.722712925632
1703,1,"[26, 5, 4, 44, 79, 90, 57, 15, 71, 21]",54.93790064102564,1.4634425441424053,13473.179722309113,8355.927181370243
1704,2,"[61, 22, 0, 85, 64, 78, 63, 84, 39, 82]",52.92467948717949,1.537247352111034,13481.122955560684,6854.050355542528
1705,3,"[48, 8, 3, 30, 17, 27, 9, 47, 45, 93]",52.33373397435897,1.4727163100853944,13488.894002437592,6324.301122874356
1706,0,"[50, 1, 6, 10, 83, 42, 29, 32, 77, 58]",51.252003205128204,1.6390131207612844,13496.815668582916,8313.553374488436
1707,1,"[40, 4, 5, 57, 56, 21, 14, 37, 26, 66]",54.016426282051285,1.5167260154699669,13505.13075375557,8378.933968732608
1708,2,"[89, 46, 0, 36, 84, 22, 24, 41, 63, 19]",58.59375,1.2659930540965154,13513.516154289246,6870.846309308363
1709,3,"[81, 74, 3, 93, 8, 17, 9, 65, 48, 38]",53.515625,1.4364010324844947,13521.462732076645,6340.364394012794
1710,0,"[10, 11, 1, 52, 55, 69, 29, 98, 33, 58]",52.844551282051285,1.4701350285456731,13529.281572341919,8334.216019063686
1711,1,"[57, 66, 4, 31, 26, 15, 13, 56, 44, 79]",54.06650641025641,1.5092047452926636,13537.635644674301,8399.963061101127
1712,2,"[41, 63, 0, 19, 22, 24, 36, 97, 60, 18]",55.34855769230769,1.4152287321212964,13545.509063243866,6887.642263074197
1713,3,"[65, 17, 3, 81, 8, 74, 9, 96, 87, 45]",51.55248397435897,1.5998828411102295,13553.364606380463,6356.5655288276685
1714,0,"[42, 10, 1, 68, 50, 98, 58, 32, 55, 11]",58.91426282051282,1.2376437592200744,13561.72423696518,8354.878663638936
1715,1,"[26, 49, 4, 99, 14, 21, 31, 56, 37, 44]",52.59415064102564,1.5868134254064314,13569.837409734726,8420.992153469646
1716,2,"[18, 24, 0, 63, 60, 39, 16, 36, 22, 84]",50.18028846153846,1.6607908346714118,13577.983511209488,6903.302189617583
1717,3,"[45, 27, 3, 93, 28, 48, 74, 9, 91, 87]",44.15064102564103,2.0595180911895556,13586.125197172165,6371.989919300445
1718,0,"[42, 1, 6, 33, 52, 29, 50, 55, 69, 68]",55.61899038461539,1.3623025493744092,13594.269662857056,8373.70932520174
