epoch,selected_clients,accuracy,loss,run_time
143,"[11, 50, 1, 33, 68, 15, 58, 47, 86, 95]",81.18,0.5033568431437015,236.42608284950256
144,"[86, 33, 74, 48, 81, 47, 13, 29, 60, 3]",81.93,0.479700114428997,238.02060651779175
145,"[79, 71, 41, 78, 28, 82, 8, 81, 59, 89]",82.59,0.4740179079771042,239.37682580947876
146,"[38, 83, 52, 14, 17, 5, 4, 63, 12, 30]",82.98,0.4643160963058472,241.24563789367676
147,"[68, 17, 49, 58, 47, 85, 95, 89, 69, 53]",81.59,0.47972078770399096,242.60195922851562
148,"[75, 95, 93, 19, 53, 83, 12, 62, 78, 52]",82.14,0.4824394375085831,244.18662881851196
149,"[35, 4, 88, 47, 27, 56, 30, 46, 12, 87]",83.64,0.4547050616145134,245.99399733543396
150,"[47, 69, 82, 45, 7, 50, 35, 24, 15, 58]",82.68,0.47778037875890733,247.64995622634888
151,"[11, 84, 27, 82, 81, 76, 2, 6, 42, 31]",79.06,0.5407162529230117,249.40259075164795
152,"[16, 72, 26, 8, 97, 70, 75, 27, 29, 42]",82.14,0.48667290806770325,250.98072600364685
153,"[99, 18, 76, 0, 35, 16, 69, 32, 22, 14]",82.41,0.4699472948908806,252.58049321174622
154,"[84, 3, 16, 1, 45, 30, 75, 41, 2, 22]",78.91,0.5599041911959648,254.13629269599915
155,"[33, 6, 16, 94, 53, 67, 14, 95, 8, 60]",82.29,0.4734157198667526,255.52985000610352
156,"[57, 99, 46, 65, 75, 13, 64, 28, 78, 5]",83.73,0.4472322869300842,257.00386118888855
157,"[93, 84, 66, 38, 58, 82, 3, 7, 61, 51]",82.01,0.48422878921031953,258.3081569671631
158,"[54, 87, 13, 62, 91, 56, 9, 10, 41, 77]",81.77,0.47816056907176974,259.6493082046509
159,"[18, 8, 16, 35, 79, 81, 74, 70, 91, 41]",82.62,0.4627755482494831,260.91357016563416
160,"[48, 76, 67, 37, 58, 64, 77, 55, 12, 89]",82.99,0.45504448413848875,262.58591866493225
161,"[14, 83, 98, 70, 92, 27, 55, 57, 29, 52]",83.45,0.45466517239809034,264.45975852012634
162,"[43, 58, 51, 53, 93, 12, 40, 54, 85, 32]",80.72,0.507845139503479,266.1599488258362
163,"[47, 19, 87, 60, 8, 11, 10, 55, 12, 95]",84.09,0.4402815461158752,267.90218138694763
164,"[94, 47, 16, 71, 7, 75, 42, 85, 15, 52]",81.07,0.5168939650058746,269.58390498161316
165,"[45, 85, 96, 54, 92, 6, 36, 76, 39, 13]",82.43,0.46504919171333314,271.3195905685425
166,"[73, 64, 27, 19, 84, 61, 28, 13, 44, 71]",82.21,0.47914013534784317,272.7744836807251
167,"[47, 14, 97, 35, 73, 28, 54, 71, 98, 79]",84.05,0.44251648157835005,274.2400424480438
168,"[78, 86, 82, 71, 3, 77, 84, 88, 34, 23]",84.13,0.4479121172428131,275.82117080688477
169,"[34, 89, 97, 39, 43, 44, 0, 23, 18, 72]",82.66,0.46127776652574537,277.39120054244995
170,"[84, 51, 8, 18, 94, 81, 3, 11, 95, 67]",80.79,0.5041946321725845,278.86747431755066
171,"[27, 48, 53, 58, 43, 20, 47, 39, 92, 41]",83.58,0.44859025329351426,280.43939757347107
172,"[99, 72, 76, 10, 6, 19, 20, 96, 79, 86]",82.45,0.4612808209657669,282.236328125
173,"[10, 34, 56, 84, 54, 62, 77, 53, 27, 96]",83.06,0.46553867667913434,283.96991777420044
174,"[65, 14, 44, 55, 36, 86, 75, 62, 67, 85]",82.62,0.46116228729486464,285.50092029571533
175,"[39, 5, 28, 50, 76, 7, 0, 26, 38, 27]",84.09,0.4460523018240929,287.203378200531
176,"[98, 17, 97, 32, 37, 41, 15, 0, 63, 95]",83.63,0.44802561491727827,288.79352045059204
177,"[55, 22, 16, 48, 68, 90, 29, 64, 71, 85]",84.0,0.43933270692825316,290.26636266708374
178,"[45, 9, 50, 94, 5, 55, 2, 58, 40, 73]",80.56,0.5090892779827118,292.23211193084717
179,"[54, 73, 51, 90, 81, 53, 37, 14, 2, 41]",78.42,0.5567235696315765,293.93036127090454
180,"[21, 79, 58, 88, 46, 11, 55, 13, 31, 75]",84.54,0.4349669423699379,295.72599720954895
181,"[51, 67, 10, 50, 39, 95, 43, 28, 42, 99]",82.43,0.4695127335190773,297.1939308643341
182,"[21, 9, 65, 81, 14, 67, 24, 99, 44, 93]",83.95,0.4351077891886234,298.9803829193115
183,"[82, 18, 30, 13, 32, 25, 22, 77, 19, 97]",83.18,0.4490760737657547,300.5648317337036
184,"[97, 83, 9, 22, 98, 80, 63, 59, 96, 72]",84.41,0.43354355096817015,302.3401303291321
185,"[97, 74, 57, 87, 72, 82, 81, 79, 41, 80]",84.45,0.4308232492208481,304.00115418434143
186,"[40, 19, 56, 8, 60, 80, 38, 35, 75, 7]",83.2,0.44466499269008636,305.50163865089417
187,"[45, 64, 9, 39, 59, 57, 4, 7, 47, 36]",83.72,0.44398260593414307,307.19938945770264
188,"[9, 82, 11, 78, 76, 64, 49, 59, 74, 70]",83.67,0.4419919952750206,308.88176560401917
189,"[94, 5, 57, 73, 83, 24, 41, 77, 60, 64]",83.72,0.44311857789754866,310.6433894634247
190,"[19, 7, 57, 13, 43, 91, 10, 64, 82, 22]",84.15,0.43589240044355393,312.05774426460266
191,"[5, 31, 90, 56, 67, 66, 78, 20, 46, 47]",84.1,0.4392853161692619,313.747456073761
192,"[36, 49, 52, 99, 43, 86, 76, 6, 80, 82]",83.87,0.44571477830410006,315.21146297454834
193,"[42, 8, 12, 71, 86, 49, 36, 32, 92, 84]",82.67,0.4623110741376877,316.89240884780884
194,"[77, 19, 42, 10, 74, 84, 18, 44, 39, 83]",81.58,0.4873653545975685,318.5891556739807
195,"[89, 84, 50, 16, 76, 90, 10, 39, 71, 48]",84.13,0.4401253297924995,320.1983473300934
196,"[82, 42, 16, 85, 89, 94, 87, 67, 11, 54]",83.89,0.43984044283628465,321.95480394363403
197,"[65, 46, 2, 39, 23, 27, 43, 98, 62, 24]",83.57,0.45211898773908615,323.9251346588135
198,"[28, 17, 19, 9, 37, 12, 64, 98, 69, 94]",84.14,0.4305290687084198,325.6052575111389
199,"[67, 4, 84, 43, 98, 79, 16, 76, 48, 19]",83.7,0.4502001175284386,327.3088221549988
200,"[20, 23, 88, 98, 79, 21, 92, 56, 5, 52]",83.83,0.43985907167196275,329.4861629009247
201,"[46, 86, 92, 30, 56, 78, 36, 96, 95, 57]",84.11,0.4294662120938301,331.38038778305054
202,"[29, 68, 30, 39, 60, 24, 47, 86, 73, 56]",83.61,0.4377807208895683,333.3407208919525
203,"[59, 98, 36, 99, 48, 64, 67, 53, 20, 25]",83.15,0.46312334418296813,334.86342883110046
204,"[77, 17, 32, 6, 82, 61, 47, 70, 13, 91]",84.33,0.4268405076861381,336.43896746635437
205,"[66, 15, 36, 10, 97, 20, 34, 57, 65, 18]",84.93,0.4164626044034958,337.8300795555115
206,"[55, 11, 28, 57, 44, 3, 53, 6, 50, 64]",83.65,0.4402284762263298,339.2066922187805
207,"[47, 30, 49, 10, 28, 3, 40, 12, 91, 83]",83.46,0.44789616465568544,340.71741008758545
208,"[42, 18, 17, 4, 36, 60, 89, 97, 90, 57]",84.79,0.42201645955443384,342.1896502971649
209,"[78, 0, 10, 2, 32, 27, 19, 70, 93, 77]",81.32,0.5009686380624772,343.99584221839905
210,"[67, 54, 14, 99, 36, 30, 38, 15, 6, 53]",83.05,0.45742526441812514,345.6357069015503
211,"[81, 79, 58, 8, 14, 63, 76, 68, 2, 80]",83.71,0.4374184593558311,347.3159821033478
212,"[65, 73, 30, 91, 18, 37, 54, 0, 78, 45]",83.64,0.4454781870543957,348.99232840538025
213,"[30, 73, 53, 23, 85, 10, 67, 46, 8, 69]",84.3,0.42989859491586685,350.7367732524872
214,"[64, 70, 2, 49, 60, 5, 81, 47, 32, 95]",81.57,0.47409238666296005,352.5629758834839
215,"[2, 45, 8, 44, 30, 93, 84, 80, 13, 98]",80.01,0.5356552585959434,354.2389430999756
