epoch,selected_clients,accuracy,loss,run_time
87,"[5, 20, 22, 26, 31, 33, 35, 36, 44, 46, 61, 72, 89, 91, 95]",68.64,0.9478929305076599,3085.354956626892
88,"[0, 6, 14, 25, 30, 39, 57, 65, 71, 73, 79, 82, 88]",69.82,0.9150752884149551,3113.9227957725525
89,"[0, 6, 14, 25, 30, 39, 57, 65, 71, 73, 79, 82, 88]",69.48,0.9164125353097916,3142.2905712127686
90,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",69.36,0.9808462291955948,3179.8004541397095
91,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",68.93,1.0212132686376572,3215.874891757965
92,"[1, 10, 23, 24, 28, 38, 43, 45, 48, 50, 59, 62, 69, 87, 94]",69.72,0.9330984377861022,3252.1110730171204
93,"[8, 16, 18, 19, 21, 27, 34, 42, 51, 55, 58, 64, 75, 76, 93]",69.77,0.9311590683460236,3288.547864675522
94,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",68.97,0.991983402967453,3325.2898194789886
95,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",68.45,1.0175427967309951,3361.665992975235
96,"[2, 3, 29, 47, 52, 54, 56, 66, 67, 68, 70, 84, 86]",68.86,0.9579283094406128,3392.7455456256866
97,"[12, 13, 17, 32, 41, 49, 60, 63, 78, 80, 85, 92, 97, 98, 99]",69.49,0.9461647194623947,3421.680176258087
98,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",68.69,0.9944367635250092,3458.008656978607
99,"[1, 10, 23, 24, 28, 38, 43, 45, 48, 50, 59, 62, 69, 87, 94]",69.94,0.9195899963378906,3494.0266919136047
100,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",69.22,1.0000920242071152,3530.9404468536377
101,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",69.1,1.0228339356184006,3568.506493806839
102,"[5, 20, 22, 26, 31, 33, 35, 36, 44, 46, 61, 72, 89, 91, 95]",69.61,0.9360281151533126,3606.3515372276306
103,"[1, 10, 23, 24, 28, 38, 43, 45, 48, 50, 59, 62, 69, 87, 94]",70.26,0.9122070020437241,3640.0616388320923
104,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",69.82,0.9992888927459717,3677.7480385303497
105,"[12, 13, 17, 32, 41, 49, 60, 63, 78, 80, 85, 92, 97, 98, 99]",69.58,0.9575530028343201,3710.228143930435
106,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",69.31,1.0018590450286866,3749.758469581604
107,"[5, 20, 22, 26, 31, 33, 35, 36, 44, 46, 61, 72, 89, 91, 95]",69.62,0.9343276941776275,3792.3632707595825
108,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",69.48,0.9934804099798202,3829.9417793750763
109,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",69.11,1.0321819806098937,3869.944769859314
110,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",68.75,1.0655242151021957,3909.0600066184998
111,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",68.71,1.0829001456499099,3948.380685567856
112,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",68.49,1.0931993305683136,3986.513721227646
113,"[1, 10, 23, 24, 28, 38, 43, 45, 48, 50, 59, 62, 69, 87, 94]",69.86,0.9536294233798981,4027.1574268341064
114,"[4, 7, 9, 11, 15, 37, 40, 53, 74, 77, 81, 83, 90, 96]",69.11,1.0375214791297913,4067.0823578834534
115,"[5, 20, 22, 26, 31, 33, 35, 36, 44, 46, 61, 72, 89, 91, 95]",70.12,0.9463697266578674,4109.882113456726
